date,cash,realized_pnl,open_pnl,total_pnl,portfolio_value,concurrent_positions,peak_value,drawdown,drawdown_pct
2020-07-03,1000000,2719310.2470000004,1095740.565798174,3815050.812798174,4815050.812798174,264,4815050.812798174,0.0,0.0
2020-07-10,1000000,2751267.341,1159746.2383914618,3911013.579391462,4911013.579391462,264,4911013.579391462,0.0,0.0
2020-07-17,1000000,2782247.448,1223754.1131891469,4006001.5611891467,5006001.561189147,269,5006001.561189147,0.0,0.0
2020-07-24,1000000,2793709.085,1307397.116063157,4101106.201063157,5101106.201063157,287,5101106.201063157,0.0,0.0
2020-07-31,1000000,2916349.0140000004,1275313.6221507438,4191662.6361507443,5191662.636150744,281,5191662.636150744,0.0,0.0
2020-08-07,1000000,3125267.8880000003,1151204.8876023823,4276472.775602383,5276472.775602383,310,5276472.775602383,0.0,0.0
2020-08-14,1000000,3348861.498,997834.0569415728,4346695.554941573,5346695.554941573,310,5346695.554941573,0.0,0.0
2020-08-21,1000000,3351304.254,1054576.262679548,4405880.516679548,5405880.516679548,318,5405880.516679548,0.0,0.0
2020-08-28,1000000,3799072.972,664651.2763857234,4463724.248385724,5463724.248385724,289,5463724.248385724,0.0,0.0
2020-09-04,1000000,3828674.8210000005,682670.3114655586,4511345.132465559,5511345.132465559,285,5511345.132465559,0.0,0.0
2020-09-11,1000000,4001845.427,557036.2793812181,4558881.7063812185,5558881.7063812185,177,5558881.7063812185,0.0,0.0
2020-09-18,1000000,4021785.348,583714.4018458216,4605499.749845821,5605499.749845821,170,5605499.749845821,0.0,0.0
2020-09-25,1000000,4167453.4190000007,480599.24392723135,4648052.662927232,5648052.662927232,134,5648052.662927232,0.0,0.0
2020-10-02,1000000,4239185.846,445028.662363315,4684214.508363315,5684214.508363315,144,5684214.508363315,0.0,0.0
2020-10-09,1000000,4252546.404000001,473689.59617018857,4726236.00017019,5726236.00017019,253,5726236.00017019,0.0,0.0
2020-10-16,1000000,4251375.925000001,514474.6908563253,4765850.615856326,5765850.615856326,329,5765850.615856326,0.0,0.0
2020-10-23,1000000,4246573.708,557671.3265794715,4804245.034579471,5804245.034579471,341,5804245.034579471,0.0,0.0
2020-10-30,1000000,4429880.772,416215.31120185275,4846096.083201853,5846096.083201853,243,5846096.083201853,0.0,0.0
2020-11-06,1000000,4455119.858,444713.5514855832,4899833.409485583,5899833.409485583,227,5899833.409485583,0.0,0.0
2020-11-13,1000000,4526097.145,439417.9698021114,4965515.114802111,5965515.114802111,242,5965515.114802111,0.0,0.0
2020-11-20,1000000,4560160.355,490021.124779229,5050181.4797792295,6050181.4797792295,302,6050181.4797792295,0.0,0.0
2020-11-27,1000000,4567918.345000001,572416.929093427,5140335.274093428,6140335.274093428,342,6140335.274093428,0.0,0.0
2020-12-04,1000000,4564517.045,669410.6772668504,5233927.72226685,6233927.72226685,381,6233927.72226685,0.0,0.0
2020-12-11,1000000,4565271.413,803753.9668016331,5369025.379801633,6369025.379801633,396,6369025.379801633,0.0,0.0
2020-12-18,1000000,4596135.953,915033.3510399823,5511169.304039982,6511169.304039982,396,6511169.304039982,0.0,0.0
2020-12-25,1000000,4611598.892,1041011.4319216765,5652610.323921677,6652610.323921677,390,6652610.323921677,0.0,0.0
2021-01-01,1000000,4631819.359999999,1161600.7277930884,5793420.087793088,6793420.087793088,369,6793420.087793088,0.0,0.0
2021-01-08,1000000,4686908.725000001,1247061.1278290076,5933969.852829008,6933969.852829008,345,6933969.852829008,0.0,0.0
2021-01-15,1000000,4720241.824,1352365.6635049863,6072607.487504986,7072607.487504986,354,7072607.487504986,0.0,0.0
2021-01-22,1000000,4777315.852,1435283.901316146,6212599.753316145,7212599.753316145,371,7212599.753316145,0.0,0.0
2021-01-29,1000000,4890737.096000001,1464613.9258760142,6355351.021876015,7355351.021876015,336,7355351.021876015,0.0,0.0
2021-02-05,1000000,4935724.678,1562168.3998261387,6497893.077826139,7497893.077826139,326,7497893.077826139,0.0,0.0
2021-02-12,1000000,4986809.4399999995,1647409.0289812526,6634218.468981252,7634218.468981252,349,7634218.468981252,0.0,0.0
2021-02-19,1000000,5125330.598,1634588.6744337976,6759919.272433798,7759919.272433798,349,7759919.272433798,0.0,0.0
2021-02-26,1000000,5578040.106000001,1296159.660543294,6874199.766543294,7874199.766543294,270,7874199.766543294,0.0,0.0
2021-03-05,1000000,5577116.822000001,1391628.2909917268,6968745.112991728,7968745.112991728,266,7968745.112991728,0.0,0.0
2021-03-12,1000000,6039076.473999999,1007163.6045362367,7046240.078536237,8046240.078536237,201,8046240.078536237,0.0,0.0
2021-03-19,1000000,6065281.138,1051531.9266339836,7116813.064633984,8116813.064633984,222,8116813.064633984,0.0,0.0
2021-03-26,1000000,6258264.802999999,925452.4011478188,7183717.2041478185,8183717.2041478185,172,8183717.2041478185,0.0,0.0
2021-04-02,1000000,6424659.785,817384.3650926569,7242044.150092657,8242044.150092657,142,8242044.150092657,0.0,0.0
2021-04-09,1000000,6435658.561,855918.0213944254,7291576.582394425,8291576.582394425,206,8291576.582394425,0.0,0.0
2021-04-16,1000000,6474645.079,858884.6161682644,7333529.695168264,8333529.695168264,246,8333529.695168264,0.0,0.0
2021-04-23,1000000,6609875.123,757500.862601466,7367375.985601466,8367375.985601466,224,8367375.985601466,0.0,0.0
2021-04-30,1000000,6612785.111,772803.4672201463,7385588.578220146,8385588.578220146,237,8385588.578220146,0.0,0.0
2021-05-07,1000000,6599781.378,803822.9917059294,7403604.3697059285,8403604.369705928,221,8403604.369705928,0.0,0.0
2021-05-14,1000000,6625939.0370000005,807539.8942082521,7433478.931208253,8433478.931208253,139,8433478.931208253,0.0,0.0
2021-05-21,1000000,6624279.545,844786.4218652456,7469065.966865245,8469065.966865245,141,8469065.966865245,0.0,0.0
2021-05-28,1000000,6624279.545,880470.2103414193,7504749.755341419,8504749.755341418,156,8504749.755341418,0.0,0.0
2021-06-04,1000000,7394726.145999999,118791.5889782343,7513517.734978233,8513517.734978233,234,8513517.734978233,0.0,0.0
2021-06-11,1000000,7395691.018,124909.29852681971,7520600.31652682,8520600.316526819,267,8520600.316526819,0.0,0.0
2021-06-18,1000000,7393216.3440000005,127451.20016709066,7520667.544167091,8520667.54416709,271,8520667.54416709,0.0,0.0
2021-06-25,1000000,7429643.642,96133.23591272919,7525776.877912729,8525776.87791273,240,8525776.87791273,0.0,0.0
2021-07-02,1000000,7420096.74,102583.74098190769,7522680.480981908,8522680.480981909,268,8525776.87791273,-3096.39693082124,-0.036318061980286025
2021-07-09,1000000,7399596.023,119031.40741907324,7518627.430419073,8518627.430419073,244,8525776.87791273,-7149.44749365747,-0.08385684490734396
2021-07-16,1000000,7361826.5540000005,155641.76510676974,7517468.319106771,8517468.31910677,178,8525776.87791273,-8308.5588059593,-0.09745221960339866
2021-07-23,1000000,7406215.007,119360.96528773395,7525575.972287734,8525575.972287733,150,8525776.87791273,-200.90562499687076,-0.0023564494810712927
2021-07-30,1000000,7417786.387000001,115010.45504743425,7532796.842047435,8532796.842047434,149,8532796.842047434,0.0,0.0
2021-08-06,1000000,7415181.382000001,122045.298392828,7537226.680392829,8537226.680392828,197,8537226.680392828,0.0,0.0
2021-08-13,1000000,7466335.103,74465.31242193072,7540800.415421931,8540800.415421931,220,8540800.415421931,0.0,0.0
2021-08-20,1000000,7461089.313999999,82678.1670572313,7543767.48105723,8543767.48105723,207,8543767.48105723,0.0,0.0
2021-08-27,1000000,7460975.9180000005,91216.42471707788,7552192.3427170785,8552192.342717078,215,8552192.342717078,0.0,0.0
2021-09-03,1000000,7461648.555000001,94315.64890673631,7555964.203906737,8555964.203906737,284,8555964.203906737,0.0,0.0
2021-09-10,1000000,7442567.687,106454.55158006666,7549022.238580067,8549022.238580067,258,8555964.203906737,-6941.965326670557,-0.08113597908112785
2021-09-17,1000000,7470425.537000001,80015.32341445112,7550440.860414453,8550440.860414453,243,8555964.203906737,-5523.343492284417,-0.06455547686562789
2021-09-24,1000000,7469491.083,83877.38797214662,7553368.470972146,8553368.470972147,192,8555964.203906737,-2595.732934590429,-0.030338286518370332
2021-10-01,1000000,7455703.155000001,101552.85478195586,7557256.009781957,8557256.009781957,156,8557256.009781957,0.0,0.0
2021-10-08,1000000,7453239.52,112980.0692605733,7566219.589260573,8566219.589260573,161,8566219.589260573,0.0,0.0
2021-10-15,1000000,7471545.232000001,104094.06483716026,7575639.296837161,8575639.296837162,144,8575639.296837162,0.0,0.0
2021-10-22,1000000,7503877.314,79997.60378040548,7583874.917780406,8583874.917780407,186,8583874.917780407,0.0,0.0
2021-10-29,1000000,7499869.366,87345.48861462527,7587214.854614626,8587214.854614627,237,8587214.854614627,0.0,0.0
2021-11-05,1000000,7496754.446,93040.66739567037,7589795.11339567,8589795.11339567,289,8589795.11339567,0.0,0.0
2021-11-12,1000000,7487513.579,93873.98315957401,7581387.562159574,8581387.562159574,309,8589795.11339567,-8407.55123609677,-0.09787836758743299
2021-11-19,1000000,7462861.211,109103.64972312469,7571964.860723125,8571964.860723125,290,8589795.11339567,-17830.252672545612,-0.20757483079822908
2021-11-26,1000000,7469496.485000001,96415.31960485032,7565911.804604852,8565911.80460485,258,8589795.11339567,-23883.30879081972,-0.2780428226230218
2021-12-03,1000000,7475304.796999999,86851.34892121659,7562156.145921216,8562156.145921215,165,8589795.11339567,-27638.967474455014,-0.32176515399479566
2021-12-10,1000000,7519500.23,44489.10342155944,7563989.33342156,8563989.33342156,129,8589795.11339567,-25805.779974110425,-0.3004236961818409
2021-12-17,1000000,7547811.493000001,15347.99042728801,7563159.483427289,8563159.48342729,109,8589795.11339567,-26635.629968380556,-0.3100845784650049
2021-12-24,1000000,7554216.794000001,6593.848438075782,7560810.642438076,8560810.642438076,120,8589795.11339567,-28984.470957593992,-0.3374291304386655
2021-12-31,1000000,7550569.296,-7629.446984129127,7542939.849015871,8542939.849015871,188,8589795.11339567,-46855.264379799366,-0.5454759253422612
2022-01-07,1000000,7531736.471,-24713.11670743413,7507023.354292566,8507023.354292566,195,8589795.11339567,-82771.75910310447,-0.9636057439137637
2022-01-14,1000000,7529207.673,-39882.73220443302,7489324.940795568,8489324.940795567,144,8589795.11339567,-100470.17260010354,-1.1696457397851276
2022-01-21,1000000,7500366.005000001,-26555.83040726082,7473810.17459274,8473810.17459274,80,8589795.11339567,-115984.9388029296,-1.3502643226268882
2022-01-28,1000000,7483527.28,-14645.802333360414,7468881.47766664,8468881.477666639,41,8589795.11339567,-120913.63572903164,-1.4076428381914308
2022-02-04,1000000,7483527.28,-17574.02353933037,7465953.256460669,8465953.25646067,45,8589795.11339567,-123841.85693500005,-1.441732373125761
2022-02-11,1000000,7483556.4120000005,-21902.03725499537,7461654.374745005,8461654.374745004,59,8589795.11339567,-128140.73865066655,-1.4917787555937485
2022-02-18,1000000,7484994.852000001,-29465.902580035832,7455528.949419965,8455528.949419964,114,8589795.11339567,-134266.16397570632,-1.5630892495482231
2022-02-25,1000000,7470275.9350000005,-29773.640652720318,7440502.294347281,8440502.29434728,110,8589795.11339567,-149292.8190483898,-1.7380253786911593
2022-03-04,1000000,7457074.55,-31441.53633580162,7425633.013664198,8425633.013664197,128,8589795.11339567,-164162.09973147325,-1.9111293990640668
2022-03-11,1000000,7425641.606,-9052.63565552155,7416588.970344478,8416588.970344478,135,8589795.11339567,-173206.14305119216,-2.0164176300442778
2022-03-18,1000000,7425366.061999999,-11591.882678644768,7413774.179321354,8413774.179321354,140,8589795.11339567,-176020.93407431617,-2.0491866424126215
2022-03-25,1000000,7423852.356999999,-24092.061788533836,7399760.295211465,8399760.295211464,239,8589795.11339567,-190034.81818420626,-2.212332374352556
2022-04-01,1000000,7417811.441,-62453.48023392271,7355357.960766077,8355357.960766077,265,8589795.11339567,-234437.1526295934,-2.7292519732396383
2022-04-08,1000000,7387717.646,-87154.44888399576,7300563.197116004,8300563.197116004,267,8589795.11339567,-289231.9162796661,-3.367157335669309
2022-04-15,1000000,7312771.164000001,-51994.24332111658,7260776.920678884,8260776.920678884,189,8589795.11339567,-329018.19271678664,-3.830338074114098
2022-04-22,1000000,7256065.275,-14084.847555864428,7241980.427444136,8241980.427444136,126,8589795.11339567,-347814.68595153466,-4.049161608163649
2022-04-29,1000000,7246636.948000001,-14376.852855504898,7232260.095144496,8232260.095144496,103,8589795.11339567,-357535.01825117413,-4.162323006908547
2022-05-06,1000000,7224522.3379999995,3525.7340449690328,7228048.072044969,8228048.072044969,57,8589795.11339567,-361747.0413507018,-4.211358205582368
2022-05-13,1000000,7249128.774,-23948.880209162766,7225179.893790837,8225179.893790837,33,8589795.11339567,-364615.21960483305,-4.244748737210513
2022-05-20,1000000,7247043.924,-26524.932651557345,7220518.991348443,8220518.991348443,49,8589795.11339567,-369276.1220472278,-4.2990096640529485
2022-05-27,1000000,7247043.924,-26649.18278826916,7220394.74121173,8220394.74121173,78,8589795.11339567,-369400.3721839404,-4.300456149505423
2022-06-03,1000000,7245061.694,-41275.44657647386,7203786.247423526,8203786.247423526,158,8589795.11339567,-386008.86597214453,-4.493807603980785
2022-06-10,1000000,7206795.807,-68250.50574661557,7138545.301253385,8138545.301253385,180,8589795.11339567,-451249.8121422855,-5.253324511065084
2022-06-17,1000000,7094430.422,-3266.700329807896,7091163.721670193,8091163.721670193,71,8589795.11339567,-498631.39172547776,-5.804927651276208
2022-06-24,1000000,7089041.0600000005,1716.8217150244486,7090757.881715025,8090757.881715025,70,8589795.11339567,-499037.2316806456,-5.809652326891985
2022-07-01,1000000,7082490.132000001,13530.667295089826,7096020.799295091,8096020.799295091,121,8589795.11339567,-493774.31410057936,-5.748382907649857
2022-07-08,1000000,7099362.6729999995,15468.555490211009,7114831.22849021,8114831.22849021,144,8589795.11339567,-474963.8849054603,-5.5293971350348095
2022-07-15,1000000,7097248.7129999995,23131.358366984838,7120380.071366984,8120380.071366984,179,8589795.11339567,-469415.04202868603,-5.4647990532002275
2022-07-22,1000000,7077447.448,54432.59930694481,7131880.047306945,8131880.047306945,183,8589795.11339567,-457915.0660887258,-5.330919539333522
2022-07-29,1000000,7072999.264,77944.66070739739,7150943.924707398,8150943.924707398,279,8589795.11339567,-438851.1886882726,-5.108983193369654
2022-08-05,1000000,7077228.375,87986.63253155384,7165215.0075315535,8165215.0075315535,339,8589795.11339567,-424580.1058641169,-4.942843225701506
2022-08-12,1000000,7074041.946,93413.25815143314,7167455.204151434,8167455.204151434,344,8589795.11339567,-422339.90924423654,-4.916763481187149
2022-08-19,1000000,7063572.578,98928.64221466708,7162501.220214667,8162501.220214667,356,8589795.11339567,-427293.89318100363,-4.974436381080202
2022-08-26,1000000,7062781.631000001,97964.71435116135,7160746.345351162,8160746.345351162,328,8589795.11339567,-429048.76804450806,-4.99486614500749
2022-09-02,1000000,7009055.292,158159.13233861525,7167214.4243386155,8167214.4243386155,198,8589795.11339567,-422580.68905705493,-4.919566572642065
2022-09-09,1000000,7038193.417,143490.27484379965,7181683.6918438,8181683.6918438,122,8589795.11339567,-408111.4215518702,-4.751119394168389
2022-09-16,1000000,7038715.926999999,156153.71718840106,7194869.6441884,8194869.6441884,132,8589795.11339567,-394925.4692072701,-4.597612213024605
2022-09-23,1000000,7087046.042,116375.9169159069,7203421.958915907,8203421.958915907,88,8589795.11339567,-386373.15447976347,-4.498048549228138
2022-09-30,1000000,7153399.445,56714.134992076746,7210113.579992077,8210113.579992077,53,8589795.11339567,-379681.5334035931,-4.420146562186156
2022-10-07,1000000,7169880.402000001,46876.62311031217,7216757.025110313,8216757.025110313,74,8589795.11339567,-373038.0882853577,-4.342805426215693
2022-10-14,1000000,7161820.58,62370.98505997415,7224191.565059974,8224191.565059974,86,8589795.11339567,-365603.54833569657,-4.256254584763526
2022-10-21,1000000,7201713.359,32124.922246610684,7233838.281246611,8233838.281246611,103,8589795.11339567,-355956.8321490595,-4.143950204283098
2022-10-28,1000000,7222448.683,25033.837834551705,7247482.520834552,8247482.520834552,172,8589795.11339567,-342312.5925611183,-3.9851077708161675
2022-11-04,1000000,7202621.983000001,48613.026572806986,7251235.009572808,8251235.009572808,241,8589795.11339567,-338560.10382286273,-3.9414223430647697
2022-11-11,1000000,7219429.173,58612.31942573383,7278041.492425734,8278041.492425734,267,8589795.11339567,-311753.62096993625,-3.629348742949184
2022-11-18,1000000,7223638.852,55200.80387426382,7278839.6558742635,8278839.6558742635,335,8589795.11339567,-310955.45752140693,-3.620056746597786
2022-11-25,1000000,7204482.054,73553.23982541806,7278035.293825418,8278035.293825418,342,8589795.11339567,-311759.8195702527,-3.6294209053259885
2022-12-02,1000000,7203013.984000001,81679.5321935838,7284693.516193585,8284693.516193585,345,8589795.11339567,-305101.5972020859,-3.5519077367315086
2022-12-09,1000000,7198760.146,96085.86249168476,7294846.008491685,8294846.008491685,325,8589795.11339567,-294949.10490398575,-3.433715251764464
2022-12-16,1000000,7208579.500000001,100480.75976762353,7309060.259767625,8309060.259767625,266,8589795.11339567,-280734.8536280459,-3.268236901136834
2022-12-23,1000000,7218557.857000001,108717.49373749817,7327275.350737499,8327275.350737499,175,8589795.11339567,-262519.76265817136,-3.0561818901684314
2022-12-30,1000000,7253861.824,90639.95842754678,7344501.782427547,8344501.782427547,126,8589795.11339567,-245293.33096812386,-2.855636574911923
2023-01-06,1000000,7262238.903000001,98383.96056912995,7360622.863569131,8360622.863569131,126,8589795.11339567,-229172.2498265393,-2.6679594425849373
2023-01-13,1000000,7260219.423,119543.18320479961,7379762.6062048,8379762.6062048,209,8589795.11339567,-210032.50719087012,-2.445139894702811
2023-01-20,1000000,7254776.8,140099.68742666853,7394876.487426668,8394876.487426668,319,8589795.11339567,-194918.62596900202,-2.2691883030484514
2023-01-27,1000000,7272368.636000001,139983.43881536886,7412352.07481537,8412352.07481537,330,8589795.11339567,-177443.0385803003,-2.0657423866092017
2023-02-03,1000000,7289244.394,137289.33107491385,7426533.725074914,8426533.725074913,334,8589795.11339567,-163261.38832075708,-1.9006435679257718
2023-02-10,1000000,7290062.528999999,142243.72819559157,7432306.257195591,8432306.257195592,358,8589795.11339567,-157488.8562000785,-1.833441358274969
2023-02-17,1000000,7289423.581,150086.03540487422,7439509.616404874,8439509.616404874,341,8589795.11339567,-150285.49699079618,-1.749581858552458
2023-02-24,1000000,7281022.898,168748.46236549824,7449771.360365498,8449771.360365499,275,8589795.11339567,-140023.75303017162,-1.6301174961880809
2023-03-03,1000000,7324006.564,138439.94336083674,7462446.507360837,8462446.507360838,238,8589795.11339567,-127348.60603483208,-1.4825569685152749
2023-03-10,1000000,7310715.16,163018.4879110168,7473733.647911017,8473733.647911016,214,8589795.11339567,-116061.46548465453,-1.3511552249210022
2023-03-17,1000000,7404638.852,77928.2409880846,7482567.092988085,8482567.092988085,111,8589795.11339567,-107228.02040758543,-1.248318719969988
2023-03-24,1000000,7423664.976,66378.06438219495,7490043.040382194,8490043.040382195,116,8589795.11339567,-99752.07301347516,-1.161285824593338
2023-03-31,1000000,7429221.284,68977.08441692192,7498198.368416922,8498198.368416922,133,8589795.11339567,-91596.74497874826,-1.0663437692000868
2023-04-07,1000000,7429121.368000001,78939.67992102586,7508061.047921026,8508061.047921026,196,8589795.11339567,-81734.0654746443,-0.9515252039851466
2023-04-14,1000000,7444055.802999999,77887.00942338152,7521942.812423381,8521942.812423382,192,8589795.11339567,-67852.30097228847,-0.7899175716830977
2023-04-21,1000000,7445032.959000001,95386.09316256279,7540419.052162563,8540419.052162563,203,8589795.11339567,-49376.061233107,-0.5748223395469083
2023-04-28,1000000,7450281.014,100343.66119451029,7550624.675194511,8550624.675194511,205,8589795.11339567,-39170.43820115924,-0.4560113213884865
2023-05-05,1000000,7444519.714,123786.95879182707,7568306.672791827,8568306.672791827,181,8589795.11339567,-21488.44060384296,-0.250162434844715
2023-05-12,1000000,7442615.004,150439.99849389365,7593055.002493894,8593055.002493894,202,8593055.002493894,0.0,0.0
2023-05-19,1000000,7457038.854,165015.6915239984,7622054.545523998,8622054.545523997,225,8622054.545523997,0.0,0.0
2023-05-26,1000000,7456204.334000001,201458.27064715192,7657662.604647153,8657662.604647152,253,8657662.604647152,0.0,0.0
2023-06-02,1000000,7487516.085,208331.87707547308,7695847.962075473,8695847.962075472,257,8695847.962075472,0.0,0.0
2023-06-09,1000000,7497338.265000001,237858.54955209204,7735196.814552093,8735196.814552093,288,8735196.814552093,0.0,0.0
2023-06-16,1000000,7496018.909,276860.34937232605,7772879.258372326,8772879.258372325,321,8772879.258372325,0.0,0.0
2023-06-23,1000000,7500473.667,301838.6834604184,7802312.3504604185,8802312.350460418,319,8802312.350460418,0.0,0.0
2023-06-30,1000000,7596994.265,237541.43000886816,7834535.695008867,8834535.695008866,271,8834535.695008866,0.0,0.0
2023-07-07,1000000,7591946.353,271743.7505311973,7863690.103531198,8863690.103531197,281,8863690.103531197,0.0,0.0
2023-07-14,1000000,7627920.754000001,264693.7855920144,7892614.539592015,8892614.539592015,283,8892614.539592015,0.0,0.0
2023-07-21,1000000,7629200.332,285839.86512347154,7915040.197123472,8915040.197123472,305,8915040.197123472,0.0,0.0
2023-07-28,1000000,7652394.471000001,279630.78457181493,7932025.255571816,8932025.255571816,283,8932025.255571816,0.0,0.0
2023-08-04,1000000,7700391.295,245340.668597132,7945731.963597132,8945731.963597132,264,8945731.963597132,0.0,0.0
2023-08-11,1000000,7763218.481000001,192543.54922699032,7955762.030226991,8955762.03022699,206,8955762.03022699,0.0,0.0
2023-08-18,1000000,7760237.379000001,203559.06716027384,7963796.446160275,8963796.446160275,202,8963796.446160275,0.0,0.0
2023-08-25,1000000,7823589.045,148371.0274348672,7971960.072434867,8971960.072434867,153,8971960.072434867,0.0,0.0
2023-09-01,1000000,7845486.727000001,134380.9881220195,7979867.715122021,8979867.715122022,148,8979867.715122022,0.0,0.0
2023-09-08,1000000,7852855.944999999,130600.0935709732,7983456.038570972,8983456.038570972,140,8983456.038570972,0.0,0.0
2023-09-15,1000000,7930496.169000002,51331.331581010796,7981827.500581012,8981827.500581011,139,8983456.038570972,-1628.5379899609834,-0.018128190119356784
2023-09-22,1000000,7937113.767,41399.843800634524,7978513.610800634,8978513.610800635,109,8983456.038570972,-4942.42777033709,-0.05501699734619393
2023-09-29,1000000,7931241.181,47094.92694754118,7978336.107947541,8978336.107947541,83,8983456.038570972,-5119.930623430759,-0.05699288337860228
2023-10-06,1000000,7940138.494,37445.11575204038,7977583.60975204,8977583.60975204,77,8983456.038570972,-5872.428818931803,-0.06536937225181713
2023-10-13,1000000,7939344.3440000005,45545.015369038374,7984889.359369039,8984889.35936904,83,8984889.35936904,0.0,0.0
2023-10-20,1000000,7938490.165000001,46584.652654535494,7985074.817654536,8985074.817654535,104,8985074.817654535,0.0,0.0
2023-10-27,1000000,7944209.05,41441.86319810163,7985650.913198101,8985650.913198102,85,8985650.913198102,0.0,0.0
2023-11-03,1000000,7955813.598,34567.51424682007,7990381.112246821,8990381.11224682,103,8990381.11224682,0.0,0.0
2023-11-10,1000000,7954386.228,52287.99197981266,8006674.219979812,9006674.219979811,169,9006674.219979811,0.0,0.0
2023-11-17,1000000,7969729.078999999,73556.91559424647,8043285.994594245,9043285.994594246,268,9043285.994594246,0.0,0.0
2023-11-24,1000000,7954327.386,129577.42709826042,8083904.81309826,9083904.81309826,314,9083904.81309826,0.0,0.0
2023-12-01,1000000,7957540.811,176554.95449970764,8134095.765499707,9134095.765499707,331,9134095.765499707,0.0,0.0
2023-12-08,1000000,7955887.241,232958.72202745592,8188845.963027457,9188845.963027457,345,9188845.963027457,0.0,0.0
2023-12-15,1000000,7949007.196,303290.25374305155,8252297.449743052,9252297.449743051,362,9252297.449743051,0.0,0.0
2023-12-22,1000000,7948168.8950000005,365901.04427816696,8314069.939278168,9314069.939278167,382,9314069.939278167,0.0,0.0
2023-12-29,1000000,7944587.111,429584.32673017157,8374171.437730171,9374171.43773017,409,9374171.43773017,0.0,0.0
2024-01-05,1000000,7941312.271,491784.641094287,8433096.912094288,9433096.912094288,406,9433096.912094288,0.0,0.0
2024-01-12,1000000,8017747.66,473223.65498082247,8490971.314980824,9490971.314980824,287,9490971.314980824,0.0,0.0
2024-01-19,1000000,8120713.204000001,422979.61953095515,8543692.823530955,9543692.823530955,196,9543692.823530955,0.0,0.0
2024-01-26,1000000,8177170.123,412720.5007914199,8589890.623791419,9589890.623791419,209,9589890.623791419,0.0,0.0
2024-02-02,1000000,8182113.262999999,449671.5455238132,8631784.808523813,9631784.808523813,221,9631784.808523813,0.0,0.0
2024-02-09,1000000,8175264.65,502004.8175010609,8677269.467501061,9677269.467501061,234,9677269.467501061,0.0,0.0
2024-02-16,1000000,8193345.026000001,528438.9210048567,8721783.947004857,9721783.947004857,291,9721783.947004857,0.0,0.0
2024-02-23,1000000,8219716.631000001,540195.3777451089,8759912.00874511,9759912.00874511,293,9759912.00874511,0.0,0.0
2024-03-01,1000000,8215895.991,592247.6586714683,8808143.649671469,9808143.649671469,290,9808143.649671469,0.0,0.0
2024-03-08,1000000,8337715.689,514156.1273156354,8851871.816315636,9851871.816315636,291,9851871.816315636,0.0,0.0
2024-03-15,1000000,8373725.913000001,515123.35605855973,8888849.269058561,9888849.269058561,281,9888849.269058561,0.0,0.0
2024-03-22,1000000,8486320.179,436418.9926485609,8922739.17164856,9922739.17164856,250,9922739.17164856,0.0,0.0
2024-03-29,1000000,8539301.541,409336.13879219245,8948637.679792192,9948637.679792192,249,9948637.679792192,0.0,0.0
2024-04-05,1000000,8591980.706,377855.7755937745,8969836.481593775,9969836.481593775,231,9969836.481593775,0.0,0.0
2024-04-12,1000000,8702302.285,281797.20661744184,8984099.491617441,9984099.491617441,175,9984099.491617441,0.0,0.0
2024-04-19,1000000,8852702.611,137505.99410258865,8990208.605102587,9990208.605102587,91,9990208.605102587,0.0,0.0
2024-04-26,1000000,8846423.21,155620.5341781416,9002043.744178142,10002043.744178142,84,10002043.744178142,0.0,0.0
2024-05-03,1000000,8858770.944000002,157461.56335742227,9016232.507357424,10016232.507357424,107,10016232.507357424,0.0,0.0
2024-05-10,1000000,8859870.858000001,169627.53372104315,9029498.391721044,10029498.391721044,179,10029498.391721044,0.0,0.0
2024-05-17,1000000,8856934.089,188004.7528896563,9044938.841889655,10044938.841889655,273,10044938.841889655,0.0,0.0
2024-05-24,1000000,8884621.037,171158.36493194068,9055779.401931942,10055779.401931942,294,10055779.401931942,0.0,0.0
2024-05-31,1000000,8945243.897,121653.90326804674,9066897.800268047,10066897.800268047,285,10066897.800268047,0.0,0.0
2024-06-07,1000000,8944552.421999998,134423.17825538386,9078975.600255381,10078975.600255381,282,10078975.600255381,0.0,0.0
2024-06-14,1000000,8937745.796,155473.57904508433,9093219.375045085,10093219.375045085,250,10093219.375045085,0.0,0.0
2024-06-21,1000000,8930971.447,179173.96652279512,9110145.413522795,10110145.413522795,247,10110145.413522795,0.0,0.0
2024-06-28,1000000,8918103.927000001,214494.87348778045,9132598.800487781,10132598.800487781,235,10132598.800487781,0.0,0.0
2024-07-05,1000000,8939849.794000002,216010.45143409842,9155860.2454341,10155860.2454341,229,10155860.2454341,0.0,0.0
2024-07-12,1000000,8941491.479,234270.92734458088,9175762.406344581,10175762.406344581,284,10175762.406344581,0.0,0.0
2024-07-19,1000000,8941755.413,239187.52246481954,9180942.93546482,10180942.93546482,334,10180942.93546482,0.0,0.0
2024-07-26,1000000,9013604.415000001,157315.00482187376,9170919.419821875,10170919.419821875,305,10180942.93546482,-10023.515642944723,-0.09845370616928119
2024-08-02,1000000,9024625.928,134016.62530030633,9158642.553300306,10158642.553300306,266,10180942.93546482,-22300.382164513692,-0.2190404396318871
2024-08-09,1000000,9001303.672,156643.38368718087,9157947.055687182,10157947.055687182,163,10180942.93546482,-22995.87977763824,-0.2258718069967096
