date,cash,realized_pnl,open_pnl,total_pnl,portfolio_value,concurrent_positions,peak_value,drawdown,drawdown_pct
2021-03-19,1000000,6084790.551,1054335.0066339837,7139125.557633984,8139125.557633984,224,8139125.557633984,0.0,0.0
2021-03-26,1000000,6277774.216,928516.7211478187,7206290.9371478185,8206290.9371478185,174,8206290.9371478185,0.0,0.0
2021-04-02,1000000,6444169.198000001,820709.9250926569,7264879.123092658,8264879.123092658,144,8264879.123092658,0.0,0.0
2021-04-09,1000000,6455167.974,859504.8213944256,7314672.795394426,8314672.795394426,208,8314672.795394426,0.0,0.0
2021-04-16,1000000,6494154.492000001,862732.6561682645,7356887.148168265,8356887.148168265,248,8356887.148168265,0.0,0.0
2021-04-23,1000000,6629384.536,761610.142601466,7390994.678601466,8390994.678601466,226,8390994.678601466,0.0,0.0
2021-04-30,1000000,6632294.523999999,777173.9872201463,7409468.511220146,8409468.511220146,239,8409468.511220146,0.0,0.0
2021-05-07,1000000,6623698.631000001,803822.9917059294,7427521.622705931,8427521.62270593,221,8427521.62270593,0.0,0.0
2021-05-14,1000000,6649856.290000001,807539.8942082521,7457396.184208253,8457396.184208253,139,8457396.184208253,0.0,0.0
2021-05-21,1000000,6648196.798,844786.4218652456,7492983.219865246,8492983.219865246,141,8492983.219865246,0.0,0.0
2021-05-28,1000000,6648196.798,880470.2103414193,7528667.0083414195,8528667.00834142,156,8528667.00834142,0.0,0.0
2021-06-04,1000000,7418643.399,118791.5889782343,7537434.987978235,8537434.987978235,234,8537434.987978235,0.0,0.0
2021-06-11,1000000,7419608.271000001,124909.29852681971,7544517.56952682,8544517.569526821,267,8544517.569526821,0.0,0.0
2021-06-18,1000000,7417133.596999999,127451.20016709066,7544584.79716709,8544584.797167089,271,8544584.797167089,0.0,0.0
2021-06-25,1000000,7453560.895,96133.23591272919,7549694.130912729,8549694.130912729,240,8549694.130912729,0.0,0.0
2021-07-02,1000000,7444013.993000001,102594.7803974921,7546608.773397493,8546608.773397494,270,8549694.130912729,-3085.3575152345,-0.036087343804252804
2021-07-09,1000000,7423513.276000001,119060.47615283946,7542573.75215284,8542573.75215284,246,8549694.130912729,-7120.378759888932,-0.08328226309458384
2021-07-16,1000000,7385743.807,155688.86315871778,7541432.670158718,8541432.670158718,180,8549694.130912729,-8261.460754010826,-0.0966287287885569
2021-07-23,1000000,7430132.259999999,119426.09265786383,7549558.352657863,8549558.352657862,152,8549694.130912729,-135.77825486660004,-0.0015881065777040254
2021-07-30,1000000,7441703.640000001,115093.61173574594,7556797.251735747,8556797.251735747,151,8556797.251735747,0.0,0.0
2021-08-06,1000000,7439098.635,122146.4843993215,7561245.119399321,8561245.11939932,199,8561245.11939932,0.0,0.0
2021-08-13,1000000,7490252.356000001,74584.52774660604,7564836.883746606,8564836.883746605,222,8564836.883746605,0.0,0.0
2021-08-20,1000000,7485006.567,82815.41170008844,7567821.978700088,8567821.978700088,209,8567821.978700088,0.0,0.0
2021-08-27,1000000,7484893.171,91371.69867811685,7576264.869678117,8576264.869678117,217,8576264.869678117,0.0,0.0
2021-09-03,1000000,7485565.808,94488.95218595708,7580054.760185957,8580054.760185957,286,8580054.760185957,0.0,0.0
2021-09-10,1000000,7466484.940000001,106645.88417746926,7573130.824177471,8573130.82417747,260,8580054.760185957,-6923.936008486897,-0.08069803983788132
2021-09-17,1000000,7494342.790000001,80224.68533003554,7574567.475330036,8574567.475330036,245,8580054.760185957,-5487.284855920821,-0.06395396077637498
2021-09-24,1000000,7493630.575999999,83877.38797214662,7577507.963972146,8577507.963972146,192,8580054.760185957,-2546.7962138112634,-0.029682750110514057
2021-10-01,1000000,7479842.648,101552.85478195586,7581395.5027819555,8581395.502781956,156,8581395.502781956,0.0,0.0
2021-10-08,1000000,7477379.013,112980.0692605733,7590359.082260573,8590359.082260573,161,8590359.082260573,0.0,0.0
2021-10-15,1000000,7495684.725000001,104094.06483716026,7599778.789837161,8599778.789837161,144,8599778.789837161,0.0,0.0
2021-10-22,1000000,7528016.807000001,79997.60378040548,7608014.410780407,8608014.410780407,186,8608014.410780407,0.0,0.0
2021-10-29,1000000,7524008.859,87345.48861462527,7611354.3476146255,8611354.347614625,237,8611354.347614625,0.0,0.0
2021-11-05,1000000,7520893.939,93040.66739567037,7613934.60639567,8613934.60639567,289,8613934.60639567,0.0,0.0
2021-11-12,1000000,7511653.072000001,93873.98315957401,7605527.055159574,8605527.055159574,309,8613934.60639567,-8407.551236094907,-0.09760407549242914
2021-11-19,1000000,7487000.704,109103.64972312469,7596104.353723125,8596104.353723124,290,8613934.60639567,-17830.252672545612,-0.2069931278478364
2021-11-26,1000000,7493635.978,96415.31960485032,7590051.2976048505,8590051.297604851,258,8613934.60639567,-23883.308790817857,-0.27726364178670443
2021-12-03,1000000,7499444.290000001,86851.34892121659,7586295.638921218,8586295.638921218,165,8613934.60639567,-27638.96747445129,-0.32086344669867733
2021-12-10,1000000,7543639.723,44489.10342155944,7588128.82642156,8588128.826421559,129,8613934.60639567,-25805.779974110425,-0.29958179569821863
2021-12-17,1000000,7571950.9860000005,15347.99042728801,7587298.976427289,8587298.976427289,109,8613934.60639567,-26635.629968380556,-0.3092156045461983
2021-12-24,1000000,7578356.2870000005,6593.848438075782,7584950.135438076,8584950.135438077,120,8613934.60639567,-28984.47095759213,-0.33648352677383636
2021-12-31,1000000,7574708.789,-7772.126984129124,7566936.662015871,8566936.66201587,190,8613934.60639567,-46997.94437979907,-0.5456036820259126
2022-01-07,1000000,7555427.115999999,-24713.11670743413,7530713.9992925655,8530713.999292566,195,8613934.60639567,-83220.60710310377,-0.9661160770980799
2022-01-14,1000000,7552898.318,-39882.73220443302,7513015.585795567,8513015.585795566,144,8613934.60639567,-100919.02060010284,-1.171578671205288
2022-01-21,1000000,7524056.650000001,-26555.83040726082,7497500.81959274,8497500.81959274,80,8613934.60639567,-116433.7868029289,-1.351691092668375
2022-01-28,1000000,7507217.925000001,-14645.802333360414,7492572.12266664,8492572.12266664,41,8613934.60639567,-121362.48372902907,-1.408908811995391
2022-02-04,1000000,7507217.925000001,-17574.02353933037,7489643.90146067,8489643.90146067,45,8613934.60639567,-124290.70493499935,-1.4429028151980172
2022-02-11,1000000,7507247.057,-21902.03725499537,7485345.019745004,8485345.019745003,59,8613934.60639567,-128589.58665066585,-1.4928089488303142
2022-02-18,1000000,7508685.4969999995,-29465.902580035832,7479219.594419964,8479219.594419964,114,8613934.60639567,-134715.01197570562,-1.5639196038902188
2022-02-25,1000000,7493966.58,-29773.640652720318,7464192.93934728,8464192.93934728,110,8613934.60639567,-149741.6670483891,-1.7383654960325445
2022-03-04,1000000,7480765.194999999,-31441.53633580162,7449323.658664198,8449323.658664197,128,8613934.60639567,-164610.94773147255,-1.9109844136644862
2022-03-11,1000000,7449332.251,-9052.63565552155,7440279.615344479,8440279.61534448,135,8613934.60639567,-173654.9910511896,-2.015977587318278
2022-03-18,1000000,7449056.706999999,-11591.882678644768,7437464.824321354,8437464.824321354,140,8613934.60639567,-176469.78207431547,-2.0486547685571037
2022-03-25,1000000,7447543.001999999,-24092.061788533836,7423450.940211466,8423450.940211466,239,8613934.60639567,-190483.6661842037,-2.211343304635416
2022-04-01,1000000,7441502.086000001,-62453.48023392271,7379048.605766078,8379048.605766078,265,8613934.60639567,-234886.00062959082,-2.726814299880949
2022-04-08,1000000,7411408.291,-87154.44888399576,7324253.842116005,8324253.842116005,267,8613934.60639567,-289680.7642796645,-3.3629320109370515
2022-04-15,1000000,7336461.809,-51994.24332111658,7284467.565678883,8284467.565678883,189,8613934.60639567,-329467.04071678594,-3.824814742291675
2022-04-22,1000000,7279755.92,-14084.847555864428,7265671.072444135,8265671.072444135,126,8613934.60639567,-348263.53395153396,-4.043025050282544
2022-04-29,1000000,7270327.593,-14376.852855504898,7255950.740144496,8255950.740144496,103,8613934.60639567,-357983.86625117343,-4.155869328116071
2022-05-06,1000000,7248212.983,3525.7340449690328,7251738.717044969,8251738.717044969,57,8613934.60639567,-362195.8893507002,-4.204767111672489
2022-05-13,1000000,7272819.419000001,-23948.880209162766,7248870.538790838,8248870.538790838,33,8613934.60639567,-365064.0676048314,-4.23806407043976
2022-05-20,1000000,7270734.569,-26524.932651557345,7244209.636348443,8244209.636348443,49,8613934.60639567,-369724.9700472262,-4.292172937703904
2022-05-27,1000000,7270734.569,-26649.18278826916,7244085.386211731,8244085.386211731,78,8613934.60639567,-369849.22018393874,-4.293615369558683
2022-06-03,1000000,7268752.339,-41364.44657647386,7227387.892423525,8227387.892423525,159,8613934.60639567,-386546.7139721438,-4.487458189955851
2022-06-10,1000000,7229956.302000001,-68250.50574661557,7161705.796253386,8161705.796253386,180,8613934.60639567,-452228.8101422833,-5.249967997278651
2022-06-17,1000000,7117590.916999999,-3266.700329807896,7114324.216670192,8114324.216670192,71,8613934.60639567,-499610.38972547743,-5.800025337486623
2022-06-24,1000000,7112201.555000001,1716.8217150244486,7113918.376715025,8113918.376715025,70,8613934.60639567,-500016.22968064435,-5.804736772779684
2022-07-01,1000000,7105650.627,13530.667295089826,7119181.29429509,8119181.29429509,121,8613934.60639567,-494753.31210057903,-5.743639053554399
2022-07-08,1000000,7122523.168,15468.555490211009,7137991.72349021,8137991.72349021,144,8613934.60639567,-475942.88290545903,-5.525266961651662
2022-07-15,1000000,7120409.207999999,23131.358366984838,7143540.566366984,8143540.566366984,179,8613934.60639567,-470394.0400286857,-5.460849908001713
2022-07-22,1000000,7100607.943,54432.59930694481,7155040.542306945,8155040.542306945,183,8613934.60639567,-458894.06408872455,-5.327345575017544
2022-07-29,1000000,7096159.759,77873.68927882596,7174033.448278826,8174033.448278826,280,8613934.60639567,-439901.15811684355,-5.106855092563925
2022-08-05,1000000,7100388.87,87667.26110298242,7188056.131102983,8188056.131102983,340,8613934.60639567,-425878.4752926864,-4.944064411360639
2022-08-12,1000000,7097202.441000001,92845.48672286171,7190047.927722862,8190047.927722862,345,8613934.60639567,-423886.6786728073,-4.920941451750518
2022-08-19,1000000,7086733.072999999,97851.24578609566,7184584.318786095,8184584.318786095,358,8613934.60639567,-429350.2876095744,-4.984369016346962
2022-08-26,1000000,7084251.926000001,97964.71435116135,7182216.640351162,8182216.640351162,328,8613934.60639567,-431717.966044507,-5.011855624303966
2022-09-02,1000000,7030525.587,158159.13233861525,7188684.719338615,8188684.719338615,198,8613934.60639567,-425249.88705705386,-4.936767069735061
2022-09-09,1000000,7059663.712000001,143490.27484379965,7203153.986843801,8203153.986843801,122,8613934.60639567,-410780.6195518682,-4.7687919437752875
2022-09-16,1000000,7060186.221999999,156153.71718840106,7216339.9391884,8216339.9391884,132,8613934.60639567,-397594.667207269,-4.615714947639179
2022-09-23,1000000,7108516.337,116375.9169159069,7224892.253915907,8224892.253915907,88,8613934.60639567,-389042.3524797624,-4.516430298773182
2022-09-30,1000000,7174869.74,56714.134992076746,7231583.874992077,8231583.874992077,53,8613934.60639567,-382350.73140359204,-4.438746622474989
2022-10-07,1000000,7191350.697000001,46876.62311031217,7238227.320110313,8238227.320110313,74,8613934.60639567,-375707.2862853566,-4.361622225532124
2022-10-14,1000000,7183290.875,62370.98505997415,7245661.860059974,8245661.860059974,86,8613934.60639567,-368272.7463356955,-4.275313932175206
2022-10-21,1000000,7223183.654,32124.922246610684,7255308.576246611,8255308.576246611,103,8613934.60639567,-358626.03014905844,-4.163324270917799
2022-10-28,1000000,7243918.978000001,25035.98669169456,7268954.964691696,8268954.964691696,173,8613934.60639567,-344979.6417039735,-4.004902027556992
2022-11-04,1000000,7224092.278000001,48616.89742994984,7272709.1754299505,8272709.1754299505,243,8613934.60639567,-341225.4309657188,-3.9613190319829683
2022-11-11,1000000,7240899.468,58607.92228287669,7299507.390282877,8299507.390282877,269,8613934.60639567,-314427.2161127925,-3.6502159637865925
2022-11-18,1000000,7245109.147,55188.13873140667,7300297.285731407,8300297.285731407,337,8613934.60639567,-313637.3206642624,-3.64104599112458
2022-11-25,1000000,7225952.348999999,73532.30668256093,7299484.65568256,8299484.65568256,344,8613934.60639567,-314449.9507131092,-3.6504798919605985
2022-12-02,1000000,7224484.279000001,81650.33105072666,7306134.610050728,8306134.610050728,347,8613934.60639567,-307799.99634494167,-3.5732799285056855
2022-12-09,1000000,7220230.441,96048.39334882761,7316278.834348828,8316278.834348828,327,8613934.60639567,-297655.7720468417,-3.455514647462478
2022-12-16,1000000,7230049.795000001,100435.02262476637,7330484.817624767,8330484.817624767,268,8613934.60639567,-283449.78877090197,-3.2905960135853176
2022-12-23,1000000,7239975.328,108717.49373749817,7348692.821737498,8348692.821737498,175,8613934.60639567,-265241.78465817124,-3.079217532731612
2022-12-30,1000000,7275279.295,90639.95842754678,7365919.2534275465,8365919.2534275465,126,8613934.60639567,-248015.3529681228,-2.879234221072174
2023-01-06,1000000,7283656.374000001,98383.96056912995,7382040.334569131,8382040.334569131,126,8613934.60639567,-231894.27182653826,-2.6920830308412316
2023-01-13,1000000,7281636.894,119456.71045479961,7401093.6044548,8401093.6044548,210,8613934.60639567,-212841.0019408688,-2.470891777873943
2023-01-20,1000000,7276194.271,139710.56005166855,7415904.831051668,8415904.831051668,320,8613934.60639567,-198029.77534400113,-2.29894681574397
2023-01-27,1000000,7293786.107000001,139291.65681536886,7433077.763815369,8433077.76381537,331,8613934.60639567,-180856.84258029982,-2.0995845782950027
2023-02-03,1000000,7310661.865,136294.89444991385,7446956.759449914,8446956.759449914,335,8613934.60639567,-166977.84694575518,-1.9384619755735961
2023-02-10,1000000,7311480.0,140946.63694559157,7452426.636945591,8452426.63694559,359,8613934.60639567,-161507.9694500789,-1.8749616386704697
2023-02-17,1000000,7310841.052,148486.28952987422,7459327.341529874,8459327.341529874,342,8613934.60639567,-154607.26486579515,-1.794850691703678
2023-02-24,1000000,7302440.369000001,166846.06186549825,7469286.430865499,8469286.4308655,276,8613934.60639567,-144648.17553016916,-1.679234660346398
2023-03-03,1000000,7345424.035,136234.88823583676,7481658.923235837,8481658.923235837,239,8613934.60639567,-132275.6831598319,-1.535601199730724
2023-03-10,1000000,7332132.630999999,160510.77816101676,7492643.409161016,8492643.409161016,215,8613934.60639567,-121291.19723465294,-1.4080812401872278
2023-03-17,1000000,7426056.322999999,75117.8766130846,7501174.199613083,8501174.199613083,112,8613934.60639567,-112760.40678258613,-1.309046468716675
2023-03-24,1000000,7445082.447000001,63265.045382194956,7508347.492382196,8508347.492382195,117,8613934.60639567,-105587.11401347443,-1.2257710191470246
2023-03-31,1000000,7450638.754999999,65561.41079192192,7516200.165791921,8516200.165791921,134,8613934.60639567,-97734.44060374796,-1.1346085740096303
2023-04-07,1000000,7450538.839000001,75140.19611547032,7525679.035115471,8525679.035115471,198,8613934.60639567,-88255.57128019817,-1.0245674632202364
2023-04-14,1000000,7465473.274,73500.8265483815,7538974.100548382,8538974.100548383,194,8613934.60639567,-74960.50584728643,-0.870223762688305
2023-04-21,1000000,7466450.430000001,90413.21121811833,7556863.641218119,8556863.641218118,205,8613934.60639567,-57070.96517755091,-0.6625423547466553
2023-04-28,1000000,7471698.485,94784.0801806214,7566482.565180622,8566482.565180622,207,8613934.60639567,-47452.04121504724,-0.550875336107324
2023-05-05,1000000,7465937.185,117640.67870849374,7583577.863708493,8583577.863708492,183,8613934.60639567,-30356.742687176913,-0.3524143620110333
2023-05-12,1000000,7457383.31,150439.99849389365,7607823.308493894,8607823.308493894,202,8613934.60639567,-6111.297901775688,-0.07094664843680348
2023-05-19,1000000,7471807.16,165015.6915239984,7636822.851523998,8636822.851524,225,8636822.851524,0.0,0.0
2023-05-26,1000000,7470972.640000001,201458.27064715192,7672430.910647153,8672430.910647154,253,8672430.910647154,0.0,0.0
2023-06-02,1000000,7502284.391,208331.87707547308,7710616.268075473,8710616.268075474,257,8710616.268075474,0.0,0.0
2023-06-09,1000000,7512106.571,237858.54955209204,7749965.120552093,8749965.120552093,288,8749965.120552093,0.0,0.0
2023-06-16,1000000,7510787.215,277163.249372326,7787950.464372326,8787950.464372326,323,8787950.464372326,0.0,0.0
2023-06-23,1000000,7515241.973,302917.4254169401,7818159.39841694,8818159.39841694,321,8818159.39841694,0.0,0.0
2023-06-30,1000000,7611762.5709999995,239396.01392191165,7851158.584921911,8851158.584921911,273,8851158.584921911,0.0,0.0
2023-07-07,1000000,7606714.659,274374.1764007625,7881088.835400762,8881088.835400762,283,8881088.835400762,0.0,0.0
2023-07-14,1000000,7642689.0600000005,268100.05341810134,7910789.113418102,8910789.113418102,285,8910789.113418102,0.0,0.0
2023-07-21,1000000,7643968.638,290021.9749060802,7933990.612906081,8933990.61290608,307,8933990.61290608,0.0,0.0
2023-07-28,1000000,7667162.777000001,284588.73631094536,7951751.5133109465,8951751.513310947,285,8951751.513310947,0.0,0.0
2023-08-04,1000000,7715159.601,251074.46229278418,7966234.063292784,8966234.063292783,266,8966234.063292783,0.0,0.0
2023-08-11,1000000,7777986.7870000005,199053.1848791642,7977039.971879165,8977039.971879166,208,8977039.971879166,0.0,0.0
2023-08-18,1000000,7775005.6850000005,210844.5447689695,7985850.22976897,8985850.22976897,204,8985850.22976897,0.0,0.0
2023-08-25,1000000,7838357.351,156432.34700008458,7994789.698000085,8994789.698000085,155,8994789.698000085,0.0,0.0
2023-09-01,1000000,7860255.033000001,143218.14964375866,8003473.182643759,9003473.18264376,150,9003473.18264376,0.0,0.0
2023-09-08,1000000,7867624.250999999,140213.0970492341,8007837.348049234,9007837.348049235,142,9007837.348049235,0.0,0.0
2023-09-15,1000000,7945264.4750000015,61720.17701579341,8006984.652015795,9006984.652015794,141,9007837.348049235,-852.6960334405303,-0.00946615708625326
2023-09-22,1000000,7962381.7530000005,41399.843800634524,8003781.596800635,9003781.596800635,109,9007837.348049235,-4055.7512485999614,-0.04502469451758349
2023-09-29,1000000,7956509.167,47094.92694754118,8003604.093947542,9003604.093947541,83,9007837.348049235,-4233.25410169363,-0.04699523246398756
2023-10-06,1000000,7965406.48,37445.11575204038,8002851.595752041,9002851.595752042,77,9007837.348049235,-4985.752297192812,-0.055349048884331176
2023-10-13,1000000,7964612.33,45545.015369038374,8010157.345369038,9010157.345369037,83,9010157.345369037,0.0,0.0
2023-10-20,1000000,7963758.151000001,46584.652654535494,8010342.803654536,9010342.803654537,104,9010342.803654537,0.0,0.0
2023-10-27,1000000,7969477.036,41441.86319810163,8010918.899198102,9010918.899198102,85,9010918.899198102,0.0,0.0
2023-11-03,1000000,7981081.584000001,34567.51424682007,8015649.098246821,9015649.09824682,103,9015649.09824682,0.0,0.0
2023-11-10,1000000,7979654.214,52329.898979812664,8031984.112979813,9031984.112979813,170,9031984.112979813,0.0,0.0
2023-11-17,1000000,7994997.0649999995,73748.22380853219,8068745.288808532,9068745.288808532,270,9068745.288808532,0.0,0.0
2023-11-24,1000000,7979595.3719999995,129926.73956254615,8109522.111562545,9109522.111562546,316,9109522.111562546,0.0,0.0
2023-12-01,1000000,7982808.797,177062.27121399337,8159871.068213994,9159871.068213994,333,9159871.068213994,0.0,0.0
2023-12-08,1000000,7981155.227,233624.04299174165,8214779.2699917415,9214779.26999174,347,9214779.26999174,0.0,0.0
2023-12-15,1000000,7974275.182,304113.57895733725,8278388.760957337,9278388.760957338,364,9278388.760957338,0.0,0.0
2023-12-22,1000000,7973436.881,366882.37374245265,8340319.254742453,9340319.254742453,384,9340319.254742453,0.0,0.0
2023-12-29,1000000,7969855.096999999,430723.6604444573,8400578.757444456,9400578.757444456,411,9400578.757444456,0.0,0.0
2024-01-05,1000000,7966580.256999999,493081.9790585727,8459662.236058572,9459662.236058572,408,9459662.236058572,0.0,0.0
2024-01-12,1000000,8044335.556,473223.65498082247,8517559.210980821,9517559.210980821,287,9517559.210980821,0.0,0.0
2024-01-19,1000000,8147301.100000001,422979.61953095515,8570280.719530955,9570280.719530955,196,9570280.719530955,0.0,0.0
2024-01-26,1000000,8203758.018999999,412720.5007914199,8616478.519791419,9616478.519791419,209,9616478.519791419,0.0,0.0
2024-02-02,1000000,8208701.159,449671.5455238132,8658372.704523813,9658372.704523813,221,9658372.704523813,0.0,0.0
2024-02-09,1000000,8201852.546,502004.8175010609,8703857.36350106,9703857.36350106,234,9703857.36350106,0.0,0.0
2024-02-16,1000000,8219932.922,528438.9210048567,8748371.843004856,9748371.843004856,291,9748371.843004856,0.0,0.0
2024-02-23,1000000,8246304.527000001,540195.3777451089,8786499.90474511,9786499.90474511,293,9786499.90474511,0.0,0.0
2024-03-01,1000000,8242483.887,592247.6586714683,8834731.545671469,9834731.545671469,290,9834731.545671469,0.0,0.0
2024-03-08,1000000,8364303.585,514156.1273156354,8878459.712315636,9878459.712315636,291,9878459.712315636,0.0,0.0
2024-03-15,1000000,8400313.809,515123.35605855973,8915437.16505856,9915437.16505856,281,9915437.16505856,0.0,0.0
2024-03-22,1000000,8512908.075,436418.9926485609,8949327.06764856,9949327.06764856,250,9949327.06764856,0.0,0.0
2024-03-29,1000000,8565889.436999999,409336.13879219245,8975225.575792192,9975225.575792192,249,9975225.575792192,0.0,0.0
2024-04-05,1000000,8618568.602,377855.7755937745,8996424.377593774,9996424.377593774,231,9996424.377593774,0.0,0.0
2024-04-12,1000000,8728890.181,281797.20661744184,9010687.38761744,10010687.38761744,175,10010687.38761744,0.0,0.0
2024-04-19,1000000,8879290.507,137505.99410258865,9016796.501102587,10016796.501102587,91,10016796.501102587,0.0,0.0
2024-04-26,1000000,8873011.106,155620.5341781416,9028631.640178142,10028631.640178142,84,10028631.640178142,0.0,0.0
2024-05-03,1000000,8885358.84,157461.56335742227,9042820.403357422,10042820.403357422,107,10042820.403357422,0.0,0.0
2024-05-10,1000000,8886458.754,169978.7472136902,9056437.50121369,10056437.50121369,181,10056437.50121369,0.0,0.0
2024-05-17,1000000,8883521.985,189137.7137720092,9072659.69877201,10072659.69877201,275,10072659.69877201,0.0,0.0
2024-05-24,1000000,8911208.933,173073.0732039995,9084282.006204,10084282.006204,296,10084282.006204,0.0,0.0
2024-05-31,1000000,8971831.793000001,124350.35892981142,9096182.151929813,10096182.151929813,287,10096182.151929813,0.0,0.0
2024-06-07,1000000,8971140.318,137901.38130685443,9109041.699306855,10109041.699306855,284,10109041.699306855,0.0,0.0
2024-06-14,1000000,8964333.692,159733.52948626078,9124067.221486261,10124067.221486261,252,10124067.221486261,0.0,0.0
2024-06-21,1000000,8957559.342999998,184215.66435367748,9141775.007353676,10141775.007353676,249,10141775.007353676,0.0,0.0
2024-06-28,1000000,8944691.823,220318.3187083687,9165010.14170837,10165010.14170837,237,10165010.14170837,0.0,0.0
2024-07-05,1000000,8966437.690000001,222615.64404439254,9189053.334044393,10189053.334044393,231,10189053.334044393,0.0,0.0
2024-07-12,1000000,8975466.315,234270.92734458088,9209737.24234458,10209737.24234458,284,10209737.24234458,0.0,0.0
2024-07-19,1000000,8975730.249000002,239187.52246481954,9214917.771464821,10214917.771464821,334,10214917.771464821,0.0,0.0
2024-07-26,1000000,9047579.251000002,157315.00482187376,9204894.255821876,10204894.255821876,305,10214917.771464821,-10023.515642944723,-0.09812624895469277
2024-08-02,1000000,9058600.763999999,134016.62530030633,9192617.389300305,10192617.389300305,266,10214917.771464821,-22300.382164515555,-0.21831191071171666
2024-08-09,1000000,9035278.508,156643.38368718087,9191921.89168718,10191921.89168718,163,10214917.771464821,-22995.879777640104,-0.22512055693564817
2024-08-16,1000000,9032531.878,177034.8767552145,9209566.754755216,10209566.754755216,145,10214917.771464821,-5351.016709605232,-0.052384334649792245
2024-08-23,1000000,9022783.006000001,209015.51213482505,9231798.518134827,10231798.518134827,186,10231798.518134827,0.0,0.0
2024-08-30,1000000,9025333.325000001,223242.41075356226,9248575.735753564,10248575.735753564,232,10248575.735753564,0.0,0.0
2024-09-06,1000000,9023868.333999999,239826.32898296835,9263694.662982967,10263694.662982967,208,10263694.662982967,0.0,0.0
2024-09-13,1000000,9032657.382,256095.86325760256,9288753.245257601,10288753.245257601,189,10288753.245257601,0.0,0.0
2024-09-20,1000000,9040059.297,275095.3263574145,9315154.623357415,10315154.623357415,225,10315154.623357415,0.0,0.0
2024-09-27,1000000,9032856.355,303783.75851391023,9336640.113513911,10336640.113513911,247,10336640.113513911,0.0,0.0
2024-10-04,1000000,9032339.820999999,328966.1403866683,9361305.961386668,10361305.961386668,239,10361305.961386668,0.0,0.0
2024-10-11,1000000,9035456.191,351098.9803690511,9386555.171369052,10386555.171369052,245,10386555.171369052,0.0,0.0
2024-10-18,1000000,9050493.445,360895.64389816986,9411389.08889817,10411389.08889817,270,10411389.08889817,0.0,0.0
2024-10-25,1000000,9097337.191000002,336732.0531847902,9434069.244184792,10434069.244184792,251,10434069.244184792,0.0,0.0
2024-11-01,1000000,9257044.101,198029.19217815573,9455073.293178156,10455073.293178156,192,10455073.293178156,0.0,0.0
2024-11-08,1000000,9273025.45,197175.00942756954,9470200.459427569,10470200.459427569,198,10470200.459427569,0.0,0.0
2024-11-15,1000000,9328980.371,140497.52239682392,9469477.893396823,10469477.893396823,262,10470200.459427569,-722.5660307463259,-0.006901167112762521
2024-11-22,1000000,9307353.915,175246.11013201292,9482600.025132012,10482600.025132012,255,10482600.025132012,0.0,0.0
2024-11-29,1000000,9328397.821,172500.17776108126,9500897.998761082,10500897.998761082,280,10500897.998761082,0.0,0.0
2024-12-06,1000000,9328577.590999998,189197.7620320145,9517775.353032013,10517775.353032013,313,10517775.353032013,0.0,0.0
2024-12-13,1000000,9320316.58,210411.5876067842,9530728.167606784,10530728.167606784,281,10530728.167606784,0.0,0.0
2024-12-20,1000000,9426128.45,118322.92291167584,9544451.372911675,10544451.372911675,175,10544451.372911675,0.0,0.0
2024-12-27,1000000,9425242.954,131512.66910221483,9556755.623102214,10556755.623102214,168,10556755.623102214,0.0,0.0
2025-01-03,1000000,9454193.632000001,114460.01785192781,9568653.64985193,10568653.64985193,150,10568653.64985193,0.0,0.0
2025-01-10,1000000,9459515.617,115396.04904773028,9574911.666047731,10574911.666047731,148,10574911.666047731,0.0,0.0
2025-01-17,1000000,9520914.651999999,57948.763138824244,9578863.415138824,10578863.415138824,137,10578863.415138824,0.0,0.0
2025-01-24,1000000,9538024.281,34848.56349425721,9572872.844494257,10572872.844494257,217,10578863.415138824,-5990.570644566789,-0.05662773409092338
2025-01-31,1000000,9527765.456999999,24532.230997025876,9552297.687997025,10552297.687997025,211,10578863.415138824,-26565.727141799405,-0.251120806643393
2025-02-07,1000000,9515818.26,21338.89704473211,9537157.157044731,10537157.157044731,201,10578863.415138824,-41706.25809409283,-0.3942413892442294
2025-02-14,1000000,9507724.85,11893.889659880258,9519618.73965988,10519618.73965988,181,10578863.415138824,-59244.675478944555,-0.560028739894333
2025-02-21,1000000,9504279.235,-5181.751112272172,9499097.483887726,10499097.483887726,182,10578863.415138824,-79765.93125109747,-0.7540122990618149
2025-02-28,1000000,9498116.839,-22958.732026164667,9475158.106973834,10475158.106973834,151,10578863.415138824,-103705.30816498958,-0.9803067125016727
2025-03-07,1000000,9475622.948,-13229.292715316842,9462393.655284684,10462393.655284684,97,10578863.415138824,-116469.75985413976,-1.1009666661114688
2025-03-14,1000000,9463993.958,-7595.873175584209,9456398.084824417,10456398.084824417,78,10578863.415138824,-122465.33031440713,-1.1576416625169184
2025-03-21,1000000,9483467.697999999,-33714.36484436703,9449753.333155632,10449753.333155632,80,10578863.415138824,-129110.08198319189,-1.220453246408585
2025-03-28,1000000,9476185.218,-44550.83596026222,9431634.382039739,10431634.382039739,99,10578863.415138824,-147229.0330990851,-1.3917282728917153
2025-04-04,1000000,9452951.443,-35869.001834652634,9417082.441165347,10417082.441165347,79,10578863.415138824,-161780.97397347726,-1.529285024532612
2025-04-11,1000000,9442359.491,-29227.298420305735,9413132.192579694,10413132.192579694,53,10578863.415138824,-165731.22255912982,-1.5666259791383739
