symbol,entry_date,exit_date,entry_price,exit_price,shares,pnl,pnl_pct
TRI,2018-12-01,2019-07-01,51.05,67.03,195,3116.100000000001,31.302644466209607
DLTR,2019-04-01,2019-07-01,103.87,109.64,96,553.9199999999996,5.555020698950597
APLD,2019-04-01,2019-07-01,0.06,0.07,166666,1666.6600000000014,16.666666666666675
NEON,2019-05-01,2019-07-01,3.55,2.41,2816,-3210.239999999999,-32.11267605633802
GSAT,2019-05-01,2019-07-01,7.97,7.29,1254,-852.7199999999997,-8.531994981179425
AMTX,2019-06-01,2019-07-01,1.12,0.87,8928,-2232.000000000001,-22.32142857142858
ALGN,2019-06-01,2019-07-01,296.13,265.69,33,-1004.52,-10.279269239860866
TREE,2019-02-01,2019-08-01,302.13,319.22,33,563.970000000001,5.656505477774476
LRCX,2019-04-01,2019-08-01,18.09,21.48,552,1871.2800000000002,18.7396351575456
SMCI,2019-05-01,2019-08-01,2.25,1.85,4444,-1777.5999999999997,-17.77777777777777
FRPT,2019-06-01,2019-08-01,46.75,44.27,213,-528.2399999999993,-5.304812834224593
VECO,2019-06-01,2019-08-01,11.41,12.13,876,630.7200000000006,6.3102541630148945
META,2019-06-01,2019-08-01,181.48,195.27,55,758.4500000000012,7.598633458232329
NFLX,2019-06-01,2019-08-01,35.16,31.39,284,-1070.679999999999,-10.722411831626843
EXPI,2019-07-01,2019-08-01,5.48,5.24,1824,-437.7600000000004,-4.379562043795627
PATK,2019-07-01,2019-08-01,32.02,30.06,312,-611.5200000000013,-6.121174266083706
HROW,2019-07-01,2019-08-01,8.53,7.6,1172,-1089.9599999999996,-10.902696365767872
ATXS,2019-07-01,2019-08-01,49.28,41.56,202,-1559.4399999999998,-15.66558441558441
ADMA,2019-07-01,2019-08-01,3.71,3.49,2695,-592.8999999999993,-5.9299191374663
CDNA,2019-07-01,2019-08-01,35.36,32.84,282,-710.6399999999988,-7.126696832579171
ARDX,2019-07-01,2019-08-01,2.59,2.36,3861,-888.03,-8.880308880308885
CYBR,2018-07-01,2019-09-01,62.46,113.11,160,8104.0,81.09189881524175
LNTH,2019-02-01,2019-09-01,16.78,22.03,595,3123.75,31.287246722288444
ENSG,2019-02-01,2019-09-01,43.2,49.51,231,1457.609999999999,14.60648148148147
PDFS,2019-03-01,2019-09-01,12.76,11.48,783,-1002.2399999999996,-10.031347962382442
BOOM,2019-03-01,2019-09-01,49.3,42.52,202,-1369.5599999999988,-13.752535496957396
CLNE,2019-04-01,2019-09-01,3.24,1.96,3086,-3950.080000000001,-39.506172839506185
Z,2019-06-01,2019-09-01,44.0,33.45,227,-2394.8499999999995,-23.977272727272727
ZG,2019-06-01,2019-09-01,43.4,33.2,230,-2345.999999999999,-23.502304147465424
FATE,2019-06-01,2019-09-01,20.07,16.67,498,-1693.1999999999994,-16.940707523667154
POET,2019-07-01,2019-09-01,3.09,2.83,3236,-841.3599999999993,-8.414239482200635
CAR,2019-07-01,2019-09-01,25.7,13.83,389,-4617.429999999999,-46.18677042801556
RUN,2019-07-01,2019-09-01,19.45,15.02,514,-2277.02,-22.776349614395887
CAMT,2019-08-01,2019-09-01,10.02,9.11,998,-908.1800000000002,-9.081836327345316
TNDM,2018-05-01,2019-10-01,7.74,59.94,1291,67390.2,674.4186046511627
RPD,2019-01-01,2019-10-01,29.65,45.94,337,5489.73,54.94097807757168
MELI,2019-03-01,2019-10-01,430.66,542.34,23,2568.6400000000003,25.93228997352901
ASND,2019-04-01,2019-10-01,112.93,97.62,88,-1347.2800000000002,-13.557070751793143
AAON,2019-04-01,2019-10-01,30.65,30.21,326,-143.43999999999926,-1.4355628058727476
WIX,2019-05-01,2019-10-01,134.32,114.37,74,-1476.2999999999993,-14.852590827873724
PRDO,2019-06-01,2019-10-01,18.99,15.24,526,-1972.499999999999,-19.7472353870458
AXON,2019-06-01,2019-10-01,68.15,56.48,146,-1703.8200000000013,-17.12399119589143
AMD,2019-06-01,2019-10-01,27.8,28.89,359,391.30999999999995,3.920863309352507
SLNO,2019-07-01,2019-10-01,40.08,23.45,249,-4140.87,-41.49201596806387
TQQQ,2019-07-01,2019-10-01,7.94,7.56,1259,-478.420000000001,-4.7858942065491235
LWAY,2019-07-01,2019-10-01,3.99,2.21,2506,-4460.68,-44.61152882205515
NBIX,2019-09-01,2019-10-01,99.15,91.51,100,-764.0,-7.705496722138172
ATXS,2019-09-01,2019-10-01,39.28,30.53,254,-2222.5,-22.275967413441954
UPBD,2018-08-01,2019-11-01,14.76,25.97,677,7589.169999999999,75.94850948509485
GLDD,2018-12-01,2019-11-01,7.18,10.71,1392,4913.760000000002,49.16434540389973
PCTY,2019-02-01,2019-11-01,71.12,102.5,140,4393.199999999999,44.122609673790755
PPC,2019-02-01,2019-11-01,11.83,21.35,845,8044.4000000000015,80.4733727810651
MANH,2019-05-01,2019-11-01,68.69,74.73,145,875.8000000000009,8.793128548551476
FSLR,2019-05-01,2019-11-01,61.61,52.21,162,-1522.7999999999997,-15.257263431261158
MRVL,2019-05-01,2019-11-01,25.55,24.84,391,-277.61000000000035,-2.7788649706458
DMRC,2019-06-01,2019-11-01,60.48,39.82,165,-3408.8999999999996,-34.160052910052904
ALTS,2019-06-01,2019-11-01,5.34,3.0,1872,-4380.48,-43.82022471910112
AVXL,2019-06-01,2019-11-01,3.17,2.78,3154,-1230.0600000000004,-12.302839116719245
APLD,2019-08-01,2019-11-01,0.1,0.04,100000,-6000.000000000001,-60.00000000000001
QCOM,2019-08-01,2019-11-01,73.55,82.29,135,1179.9000000000012,11.883072739632915
CRVL,2019-08-01,2019-11-01,29.55,26.38,338,-1071.4600000000005,-10.727580372250433
VRSK,2019-09-01,2019-11-01,160.48,145.2,62,-947.3600000000001,-9.521435692921242
AMTX,2019-10-01,2019-11-01,1.1,0.94,9090,-1454.4000000000012,-14.545454545454561
LFMD,2019-10-01,2019-11-01,0.87,0.8,11494,-804.5799999999995,-8.045977011494243
AMBA,2019-10-01,2019-11-01,61.63,52.75,162,-1438.5600000000004,-14.408567256206394
ISSC,2019-03-01,2019-12-01,2.05,3.32,4878,6195.06,61.95121951219513
NSSC,2019-03-01,2019-12-01,10.56,15.87,946,5023.259999999998,50.28409090909089
KRNT,2019-03-01,2019-12-01,22.92,32.75,436,4285.879999999999,42.888307155322856
AGYS,2019-06-01,2019-12-01,22.89,25.51,436,1142.3200000000004,11.446046308431622
WING,2019-07-01,2019-12-01,84.34,68.99,118,-1811.300000000001,-18.200142281242606
CYTK,2019-07-01,2019-12-01,11.44,9.91,874,-1337.2199999999993,-13.374125874125864
CTAS,2019-08-01,2019-12-01,66.17,63.86,151,-348.81000000000034,-3.4910080096720586
CWST,2019-08-01,2019-12-01,43.41,46.49,230,708.4000000000012,7.095139368809034
RMBS,2019-08-01,2019-12-01,12.9,13.05,775,116.25000000000027,1.1627906976744207
IDXX,2019-09-01,2019-12-01,286.44,254.02,34,-1102.2799999999995,-11.318251640832278
GOGO,2019-10-01,2019-12-01,6.15,4.98,1626,-1902.4199999999998,-19.024390243902435
CDZI,2019-10-01,2019-12-01,12.76,11.37,783,-1088.3700000000003,-10.89341692789969
ARQ,2019-11-01,2019-12-01,13.96,9.85,716,-2942.7600000000007,-29.441260744985676
EYPT,2019-11-01,2019-12-01,22.31,14.91,448,-3315.1999999999994,-33.16898251904975
STRL,2019-11-01,2019-12-01,16.86,14.26,593,-1541.7999999999997,-15.421115065243175
EHTH,2018-08-01,2020-01-01,23.92,95.82,418,30054.199999999997,300.5852842809364
BRKR,2019-04-01,2020-01-01,38.46,51.46,260,3380.0,33.801352054082166
SLP,2019-06-01,2020-01-01,25.81,32.83,387,2716.74,27.198760170476554
IOVA,2019-06-01,2020-01-01,18.69,29.06,535,5547.949999999999,55.48421615837344
TTEK,2019-08-01,2020-01-01,15.86,17.22,630,856.7999999999996,8.575031525851195
COST,2019-09-01,2020-01-01,268.34,269.21,37,32.19000000000017,0.3242155474398212
RGLD,2019-09-01,2020-01-01,134.83,122.17,74,-936.8400000000008,-9.389601720685315
SNBR,2019-11-01,2020-01-01,48.32,48.78,206,94.76000000000018,0.9519867549668826
STAA,2019-12-01,2020-01-01,37.29,35.82,268,-393.9599999999997,-3.9420756234915477
OCUL,2019-12-01,2020-01-01,3.5,4.23,2857,2085.610000000001,20.85714285714286
LSCC,2019-01-01,2020-02-01,6.77,20.36,1477,20072.43,200.73855243722306
TTGT,2019-06-01,2020-02-01,19.24,26.2,519,3612.2400000000002,36.17463617463619
MGNI,2019-07-01,2020-02-01,6.51,9.31,1536,4300.800000000001,43.01075268817205
UFPI,2019-09-01,2020-02-01,38.67,48.77,258,2605.8,26.11843806568399
AMAT,2019-10-01,2020-02-01,50.55,59.67,197,1796.6400000000008,18.041543026706243
VSEC,2019-11-01,2020-02-01,37.12,31.85,269,-1417.629999999999,-14.197198275862055
NBIX,2019-11-01,2020-02-01,100.79,99.92,99,-86.13000000000045,-0.8631808711181743
SSRM,2019-11-01,2020-02-01,14.62,18.19,683,2438.3100000000013,24.418604651162813
TSEM,2019-12-01,2020-02-01,21.96,22.93,455,441.34999999999945,4.417122040072852
AMBA,2019-12-01,2020-02-01,54.57,58.44,183,708.2099999999996,7.09180868609125
PPC,2020-01-01,2020-02-01,24.63,17.45,406,-2915.08,-29.151441331709293
SHOP,2019-02-01,2020-03-01,16.63,47.15,601,18342.52,183.52375225496093
CPRT,2019-04-01,2020-03-01,15.17,21.52,659,4184.65,41.85893210283454
ARWR,2019-05-01,2020-03-01,18.25,34.77,547,9036.440000000002,90.5205479452055
NTRA,2019-06-01,2020-03-01,23.33,37.0,428,5850.760000000001,58.59408486926705
ATEC,2019-06-01,2020-03-01,3.83,6.19,2610,6159.600000000001,61.61879895561357
QMCO,2019-07-01,2020-03-01,53.63,99.03,186,8444.4,84.6541115047548
TER,2019-08-01,2020-03-01,58.58,59.09,170,86.70000000000087,0.8706043018094967
SAIA,2019-09-01,2020-03-01,82.67,93.76,120,1330.8000000000004,13.414781662029762
CASH,2019-09-01,2020-03-01,31.4,35.19,318,1205.2199999999998,12.070063694267507
PERI,2019-09-01,2020-03-01,6.55,7.61,1526,1617.5600000000009,16.18320610687023
KLAC,2019-10-01,2020-03-01,161.34,148.21,61,-800.9299999999997,-8.138093467212093
OPCH,2019-10-01,2020-03-01,13.19,14.96,758,1341.660000000001,13.419257012888552
STX,2019-12-01,2020-03-01,60.12,49.31,166,-1794.4599999999991,-17.98070525615435
AOSL,2019-12-01,2020-03-01,11.6,10.64,862,-827.5199999999992,-8.275862068965512
DGII,2019-12-01,2020-03-01,18.95,13.8,527,-2714.0499999999993,-27.176781002638517
DVAX,2020-01-01,2020-03-01,5.94,4.15,1683,-3012.57,-30.134680134680135
GOGO,2020-01-01,2020-03-01,6.63,3.89,1508,-4131.92,-41.32730015082956
PCTY,2020-02-01,2020-03-01,141.93,132.49,70,-660.7999999999998,-6.65116606777989
EYPT,2020-02-01,2020-03-01,20.06,12.8,498,-3615.479999999999,-36.1914257228315
AGYS,2020-02-01,2020-03-01,33.14,31.57,301,-472.5700000000001,-4.737477368738685
SPNS,2018-10-01,2020-04-01,12.41,18.33,805,4765.5999999999985,47.70346494762288
IDN,2019-03-01,2020-04-01,2.74,3.11,3649,1350.1299999999987,13.503649635036474
CG,2019-09-01,2020-04-01,22.8,21.85,438,-416.0999999999997,-4.1666666666666625
LYTS,2019-09-01,2020-04-01,4.36,3.53,2293,-1903.1900000000012,-19.036697247706435
MTSI,2019-10-01,2020-04-01,21.45,18.25,466,-1491.1999999999996,-14.918414918414912
PDFS,2019-11-01,2020-04-01,17.08,11.64,585,-3182.3999999999987,-31.850117096018728
AMKR,2019-11-01,2020-04-01,12.79,7.55,781,-4092.4399999999996,-40.969507427677875
MKSI,2019-11-01,2020-04-01,113.95,80.72,87,-2891.01,-29.161913119789386
RDNT,2019-11-01,2020-04-01,15.75,9.51,634,-3956.1600000000003,-39.61904761904762
CROX,2019-11-01,2020-04-01,36.0,16.78,277,-5323.94,-53.388888888888886
LOCO,2019-12-01,2020-04-01,14.54,6.91,687,-5241.8099999999995,-52.47592847317743
TQQQ,2019-12-01,2020-04-01,9.69,5.56,1031,-4258.03,-42.621259029927764
IESC,2020-01-01,2020-04-01,26.0,17.07,384,-3429.12,-34.34615384615385
GPRE,2020-01-01,2020-04-01,15.7,4.44,636,-7161.359999999999,-71.71974522292993
ALGN,2020-02-01,2020-04-01,257.01,170.98,38,-3269.14,-33.47340570405821
APLD,2020-02-01,2020-04-01,0.05,0.06,200000,1999.999999999999,19.999999999999996
KRNT,2020-02-01,2020-04-01,41.94,24.36,238,-4184.04,-41.9170243204578
LITS,2020-02-01,2020-04-01,45.27,30.49,220,-3251.600000000001,-32.64855312569031
VECO,2020-03-01,2020-04-01,13.55,9.39,738,-3070.08,-30.701107011070107
TILE,2020-03-01,2020-04-01,15.51,6.84,644,-5583.48,-55.899419729206954
CAR,2020-03-01,2020-04-01,28.4,4.41,352,-8444.48,-84.47183098591549
PATK,2020-03-01,2020-04-01,38.41,17.56,260,-5420.999999999999,-54.28273887008592
RUN,2020-03-01,2020-04-01,21.1,10.37,473,-5075.290000000001,-50.85308056872039
AVXL,2020-03-01,2020-04-01,4.36,3.06,2293,-2980.9000000000005,-29.81651376146789
LRCX,2019-10-01,2020-05-01,23.46,25.59,426,907.3799999999995,9.079283887468037
XNET,2019-11-01,2020-05-01,5.79,3.44,1727,-4058.4500000000003,-40.58721934369602
PLUG,2019-04-01,2020-06-01,2.4,4.26,4166,7748.759999999999,77.49999999999999
PODD,2019-06-01,2020-06-01,109.85,181.28,91,6500.130000000001,65.0250341374602
CRUS,2019-09-01,2020-06-01,53.24,74.21,187,3921.3899999999985,39.38767843726521
ARDX,2019-09-01,2020-06-01,3.91,7.47,2557,9102.919999999998,91.04859335038363
SYNA,2019-12-01,2020-06-01,57.2,63.05,174,1017.899999999999,10.227272727272707
PRTA,2020-01-01,2020-06-01,16.82,11.1,594,-3397.6800000000003,-34.007134363852565
STAA,2020-04-01,2020-06-01,32.16,39.94,310,2411.8,24.191542288557223
TVTX,2020-04-01,2020-06-01,14.35,16.12,696,1231.920000000001,12.334494773519179
AXON,2020-04-01,2020-06-01,73.35,77.56,136,572.5600000000011,5.739604635310158
TRUP,2020-05-01,2020-06-01,30.45,32.71,328,741.2800000000005,7.422003284072254
AVDL,2019-09-01,2020-07-01,2.62,8.18,3816,21216.96,212.21374045801525
AMD,2019-11-01,2020-07-01,34.16,51.43,292,5042.840000000001,50.55620608899298
ONCY,2020-01-01,2020-07-01,3.58,1.92,2793,-4636.38,-46.36871508379888
AUPH,2020-01-01,2020-07-01,21.09,15.86,474,-2479.02,-24.798482693219537
SLNO,2020-02-01,2020-07-01,52.73,30.18,189,-4261.95,-42.765029395031284
VSA,2020-02-01,2020-07-01,14.07,7.74,710,-4494.3,-44.989339019189764
LRMR,2020-03-01,2020-07-01,13.96,12.76,716,-859.2000000000007,-8.595988538681954
IOVA,2020-03-01,2020-07-01,32.19,27.83,310,-1351.6,-13.54457906182044
EHTH,2020-04-01,2020-07-01,141.04,97.48,70,-3049.1999999999994,-30.884855360181508
ASND,2020-04-01,2020-07-01,115.38,152.42,86,3185.439999999999,32.10261743803085
SVRA,2020-05-01,2020-07-01,2.36,2.6,4237,1016.8800000000009,10.169491525423746
AAPL,2019-12-01,2020-08-01,66.54,96.98,150,4566.0,45.74691914637812
NGNE,2019-12-01,2020-08-01,99.87,199.47,100,9960.0,99.72964854310602
FTNT,2019-12-01,2020-08-01,21.25,27.49,470,2932.7999999999993,29.364705882352936
MAMA,2020-01-01,2020-08-01,1.36,1.58,7352,1617.4399999999998,16.176470588235283
TARA,2020-02-01,2020-08-01,35.12,25.9,284,-2618.4799999999996,-26.252847380410017
SMCI,2020-02-01,2020-08-01,2.89,2.93,3460,138.40000000000012,1.384083044982698
HIMX,2020-03-01,2020-08-01,4.53,3.88,2207,-1434.5500000000009,-14.348785871964687
FATE,2020-03-01,2020-08-01,30.82,31.06,324,77.7599999999995,0.7787151200518982
ATRC,2020-03-01,2020-08-01,38.76,42.67,257,1004.8700000000009,10.087719298245634
UTHR,2020-04-01,2020-08-01,94.92,111.41,105,1731.4499999999994,17.372524230931297
MSFT,2020-04-01,2020-08-01,154.23,203.23,64,3136.0,31.770732023601123
MMSI,2020-05-01,2020-08-01,41.04,44.81,243,916.1100000000008,9.186159844054597
LWAY,2020-05-01,2020-08-01,2.87,3.04,3484,592.2799999999997,5.923344947735187
LITS,2020-05-01,2020-08-01,50.43,51.47,198,205.91999999999985,2.0622645250842675
ENPH,2019-02-01,2020-09-01,7.22,76.41,1385,95828.15,958.3102493074792
ASML,2019-10-01,2020-09-01,246.43,381.31,40,5395.2,54.73359574727104
IBRX,2020-01-01,2020-09-01,4.11,6.84,2433,6642.089999999999,66.42335766423355
LAKE,2020-02-01,2020-09-01,14.74,21.95,678,4888.379999999999,48.91451831750337
POET,2020-03-01,2020-09-01,3.99,3.92,2506,-175.4200000000007,-1.7543859649122862
REGN,2020-03-01,2020-09-01,442.95,604.99,22,3564.8800000000006,36.58200699853258
MASI,2020-04-01,2020-09-01,171.6,222.18,58,2933.640000000001,29.475524475524484
AVXL,2020-06-01,2020-09-01,4.19,4.15,2386,-95.44000000000008,-0.9546539379474916
DVAX,2020-07-01,2020-09-01,8.94,5.72,1118,-3599.9599999999996,-36.017897091722595
TVTX,2020-07-01,2020-09-01,20.4,19.35,490,-514.4999999999986,-5.1470588235293935
SFM,2020-08-01,2020-09-01,27.1,23.74,369,-1239.840000000001,-12.398523985239862
LULU,2019-06-01,2020-10-01,167.65,327.71,59,9443.539999999999,95.47271100507007
DXCM,2019-09-01,2020-10-01,44.52,101.31,224,12720.96,127.56064690026952
NVMI,2019-10-01,2020-10-01,31.5,52.58,317,6682.36,66.92063492063491
INSG,2020-01-01,2020-10-01,72.0,104.52,138,4487.759999999999,45.166666666666664
FCEL,2020-01-01,2020-10-01,49.01,68.19,204,3912.72,39.134870434605176
FRPT,2020-02-01,2020-10-01,65.89,108.23,151,6393.34,64.25861283958112
VNET,2020-03-01,2020-10-01,15.46,22.38,646,4470.319999999999,44.760672703751595
TNDM,2020-04-01,2020-10-01,65.71,111.75,152,6998.080000000001,70.06543905037286
SMMT,2020-04-01,2020-10-01,2.32,3.46,4310,4913.400000000001,49.13793103448276
OCUL,2020-04-01,2020-10-01,4.94,7.7,2024,5586.24,55.87044534412955
AMZN,2020-04-01,2020-10-01,98.65,157.09,101,5902.44,59.23973644196654
NFLX,2020-04-01,2020-10-01,37.52,50.01,266,3322.339999999999,33.28891257995734
COHR,2020-06-01,2020-10-01,47.31,41.15,211,-1299.7600000000007,-13.020503064891153
CDNA,2020-06-01,2020-10-01,32.45,36.68,308,1302.839999999999,13.03543913713403
LSCC,2020-07-01,2020-10-01,28.12,28.5,355,134.89999999999964,1.3513513513513375
MPWR,2020-08-01,2020-10-01,260.83,277.77,38,643.7199999999999,6.49465168883947
MRVL,2020-08-01,2020-10-01,35.25,39.35,283,1160.3000000000004,11.63120567375886
PGEN,2020-09-01,2020-10-01,6.23,3.21,1605,-4847.1,-48.47512038523275
GRPN,2020-09-01,2020-10-01,33.96,20.59,294,-3930.78,-39.369846878680804
VICR,2020-01-01,2020-11-01,47.04,78.29,212,6625.000000000002,66.43282312925172
MTSI,2020-05-01,2020-11-01,28.94,35.08,345,2118.299999999999,21.21630960608154
WING,2020-05-01,2020-11-01,110.42,109.87,90,-49.499999999999744,-0.49809817062126394
CYTK,2020-05-01,2020-11-01,15.86,15.46,630,-251.9999999999991,-2.522068095838581
OLLI,2020-06-01,2020-11-01,93.51,89.67,106,-407.04000000000036,-4.106512672441454
CENX,2020-08-01,2020-11-01,7.95,6.84,1257,-1395.2700000000004,-13.962264150943405
SSSS,2020-08-01,2020-11-01,13.06,8.32,765,-3626.1000000000004,-36.29402756508423
ARCB,2020-09-01,2020-11-01,34.57,30.49,289,-1179.1200000000006,-11.802140584321673
ALTS,2020-09-01,2020-11-01,7.95,3.72,1257,-5317.110000000001,-53.20754716981132
IDN,2020-10-01,2020-11-01,6.72,7.85,1488,1681.4399999999998,16.815476190476186
PATK,2020-10-01,2020-11-01,38.59,36.62,259,-510.23000000000155,-5.104949468774311
RAIL,2020-10-01,2020-11-01,2.31,1.38,4329,-4025.9700000000007,-40.25974025974026
LOCO,2020-10-01,2020-11-01,14.33,14.91,697,404.26000000000005,4.04745289602233
BJRI,2020-10-01,2020-11-01,28.54,28.79,350,87.5,0.8759635599159044
VCEL,2020-10-01,2020-11-01,18.64,19.19,536,294.8000000000004,2.9506437768240357
SPWH,2019-11-01,2020-12-01,6.93,14.32,1443,10663.77,106.63780663780665
SHOP,2020-04-01,2020-12-01,43.35,105.68,230,14335.900000000001,143.78316032295274
ANGI,2020-06-01,2020-12-01,110.66,124.27,90,1224.8999999999999,12.29893367070305
WIX,2020-06-01,2020-12-01,224.02,251.32,44,1201.1999999999994,12.18641192750647
MGNX,2020-06-01,2020-12-01,21.48,23.34,465,864.8999999999997,8.65921787709496
SLP,2020-07-01,2020-12-01,60.79,51.96,164,-1448.1199999999997,-14.525415364369131
TRUE,2020-09-01,2020-12-01,4.81,4.1,2079,-1476.09,-14.760914760914757
AAPL,2020-09-01,2020-12-01,131.16,117.52,76,-1036.64,-10.399512046355596
UPBD,2020-10-01,2020-12-01,30.16,35.66,331,1820.4999999999989,18.236074270557022
FOXF,2020-10-01,2020-12-01,74.4,87.48,134,1752.7199999999998,17.58064516129032
IBRX,2020-10-01,2020-12-01,6.86,9.04,1457,3176.2599999999984,31.778425655976662
GPRO,2020-11-01,2020-12-01,6.09,7.05,1642,1576.32,15.763546798029559
AVXL,2020-11-01,2020-12-01,6.03,5.19,1658,-1392.7199999999998,-13.93034825870646
LRMR,2020-11-01,2020-12-01,18.71,21.52,534,1500.5399999999993,15.018706574024577
LAKE,2020-11-01,2020-12-01,23.21,19.9,430,-1423.300000000001,-14.261094355881099
CRVL,2020-11-01,2020-12-01,30.7,30.49,325,-68.25000000000028,-0.6840390879478853
NVDA,2019-12-01,2021-01-01,5.44,13.02,1838,13932.039999999999,139.33823529411762
NVAX,2020-02-01,2021-01-01,8.42,117.51,1187,129489.83,1295.6057007125892
LOGI,2020-04-01,2021-01-01,44.14,97.23,226,11998.34,120.27639329406435
NEON,2020-05-01,2021-01-01,4.7,6.85,2127,4573.049999999999,45.744680851063826
STAA,2020-07-01,2021-01-01,63.86,80.01,156,2519.400000000001,25.2896962104604
CLDX,2020-07-01,2021-01-01,13.75,17.21,727,2515.4200000000005,25.163636363636364
TBCH,2020-07-01,2021-01-01,15.89,24.01,629,5107.4800000000005,51.10132158590308
GPRE,2020-10-01,2021-01-01,15.02,13.33,665,-1123.8499999999997,-11.251664447403463
CRMD,2020-12-01,2021-01-01,9.18,7.55,1089,-1775.07,-17.75599128540305
TOUR,2020-12-01,2021-01-01,3.08,1.83,3246,-4057.5,-40.58441558441558
VNET,2020-12-01,2021-01-01,28.43,34.75,351,2218.32,22.230038691523045
SSSS,2020-12-01,2021-01-01,12.69,12.87,788,141.83999999999978,1.4184397163120588
LINC,2020-06-01,2021-02-01,4.04,6.0,2475,4851.0,48.51485148514851
AMD,2020-08-01,2021-02-01,76.93,88.38,129,1477.0499999999986,14.883660470557626
FTAI,2020-10-01,2021-02-01,14.38,19.31,695,3426.3499999999985,34.2837273991655
ISSC,2020-10-01,2021-02-01,6.26,6.18,1597,-127.76000000000012,-1.2779552715655007
ARCB,2020-12-01,2021-02-01,43.02,47.95,232,1143.76,11.459786145978622
TSLA,2019-11-01,2021-03-01,21.84,227.76,457,94105.43999999999,942.8571428571429
MELI,2020-06-01,2021-03-01,853.84,1670.92,11,8987.880000000001,95.69474374590088
NTRA,2020-07-01,2021-03-01,49.22,113.97,203,13144.25,131.55221454693216
RUN,2020-07-01,2021-03-01,19.82,58.93,504,19711.44,197.32593340060544
TRUP,2020-08-01,2021-03-01,51.02,95.71,196,8759.239999999998,87.59310074480592
FIZZ,2020-08-01,2021-03-01,24.7,40.45,404,6363.000000000002,63.76518218623484
FSLR,2020-09-01,2021-03-01,78.53,81.03,127,317.5,3.1834967528333147
TQQQ,2020-09-01,2021-03-01,20.67,22.97,483,1110.8999999999987,11.12723754233187
LWAY,2020-09-01,2021-03-01,5.04,5.73,1984,1368.9600000000007,13.690476190476208
ICLN,2020-11-01,2021-03-01,19.42,25.33,514,3037.7399999999984,30.432543769309973
PGEN,2020-12-01,2021-03-01,7.63,8.15,1310,681.2000000000006,6.815203145478388
MYRG,2021-01-01,2021-03-01,59.78,60.44,167,110.21999999999943,1.1040481766477095
IESC,2021-01-01,2021-03-01,47.84,46.08,209,-367.84000000000106,-3.6789297658862963
VRNS,2021-01-01,2021-03-01,58.26,63.33,171,866.97,8.702368692070038
STRL,2021-01-01,2021-03-01,19.15,23.13,522,2077.5600000000004,20.783289817232387
GRPN,2021-01-01,2021-03-01,39.11,44.98,255,1496.8499999999995,15.00894911787265
ALTS,2021-02-01,2021-03-01,9.71,8.22,1029,-1533.2100000000003,-15.345005149330593
Z,2020-03-01,2021-04-01,59.68,122.48,167,10487.6,105.2278820375335
ZG,2020-03-01,2021-04-01,59.95,125.54,166,10887.94,109.40783986655545
KRNT,2020-06-01,2021-04-01,52.55,93.59,190,7797.600000000001,78.09705042816366
AMSC,2020-08-01,2021-04-01,9.61,17.34,1040,8039.200000000001,80.43704474505724
GOGO,2020-09-01,2021-04-01,5.78,9.37,1730,6210.699999999998,62.1107266435986
CLFD,2020-09-01,2021-04-01,17.75,29.02,563,6345.009999999999,63.49295774647887
TTGT,2020-09-01,2021-04-01,40.04,66.38,249,6558.659999999999,65.78421578421579
ALGN,2020-11-01,2021-04-01,466.25,524.19,21,1216.7400000000011,12.426809651474535
DMRC,2020-11-01,2021-04-01,31.9,29.99,313,-597.83,-5.987460815047019
ARWR,2020-11-01,2021-04-01,62.14,62.81,160,107.20000000000027,1.0782104924364377
MEOH,2020-11-01,2021-04-01,30.8,35.66,324,1574.6399999999987,15.77922077922076
RIGL,2021-01-01,2021-04-01,37.19,32.78,268,-1181.8799999999992,-11.85802635116966
CLDX,2021-02-01,2021-04-01,21.07,21.65,474,274.91999999999916,2.7527289985761705
AXON,2021-02-01,2021-04-01,175.22,136.44,57,-2210.46,-22.132176692158435
CRMD,2021-03-01,2021-04-01,14.92,9.31,670,-3758.7,-37.60053619302949
IDN,2021-03-01,2021-04-01,12.55,7.63,796,-3916.3200000000006,-39.20318725099602
COHR,2021-03-01,2021-04-01,83.72,67.49,119,-1931.3700000000006,-19.386048733874826
LFMD,2020-04-01,2021-05-01,1.21,9.21,8264,66112.0,661.1570247933886
STKL,2020-05-01,2021-05-01,2.84,12.05,3521,32428.410000000003,324.2957746478874
EXPI,2020-07-01,2021-05-01,8.81,34.46,1135,29112.75,291.14642451759363
ENPH,2020-10-01,2021-05-01,81.87,154.76,122,8892.579999999998,89.03139122999875
CDNA,2020-11-01,2021-05-01,49.78,79.97,200,6038.0,60.646846122940936
VSA,2021-01-01,2021-05-01,15.33,17.4,652,1349.639999999999,13.502935420743633
SSYS,2021-02-01,2021-05-01,46.36,23.24,215,-4970.8,-49.87057808455565
MMYT,2021-03-01,2021-05-01,33.25,27.07,300,-1854.0,-18.58646616541353
KALV,2021-03-01,2021-05-01,33.81,25.1,295,-2569.4500000000003,-25.76160899142266
ONCY,2021-03-01,2021-05-01,3.66,3.04,2732,-1693.8400000000004,-16.93989071038252
PLUG,2020-07-01,2021-06-01,8.38,31.32,1193,27367.42,273.7470167064439
FATE,2020-12-01,2021-06-01,58.15,75.58,171,2980.5299999999997,29.974204643164228
AOSL,2020-12-01,2021-06-01,25.68,32.92,389,2816.3600000000006,28.19314641744548
