date,value,cash,positions,peak,dd,month,year
2023-09-19,2545335.660000004,2421265.950000004,12,2559273.4700000035,-0.5446002611045537,2023-09,2023
2023-09-20,2545148.7800000045,2441335.1600000043,10,2559273.4700000035,-0.5519023334383641,2023-09,2023
2023-09-21,2544883.3700000043,2460487.7400000044,8,2559273.4700000035,-0.5622728547254132,2023-09,2023
2023-09-22,2545211.0600000042,2460487.7400000044,8,2559273.4700000035,-0.5494688303082828,2023-09,2023
2023-09-25,2544880.3900000043,2460487.7400000044,8,2559273.4700000035,-0.5623892940209756,2023-09,2023
2023-09-26,2544519.000000004,2450494.500000004,9,2559273.4700000035,-0.5765100983912929,2023-09,2023
2023-09-27,2547825.250000004,2440495.500000004,10,2559273.4700000035,-0.447323044379437,2023-09,2023
2023-09-28,2552835.8100000042,2440495.500000004,10,2559273.4700000035,-0.2515424817027939,2023-09,2023
2023-09-29,2557385.050000004,2449791.780000004,9,2559273.4700000035,-0.07378734715674826,2023-09,2023
2023-10-02,2560782.280000004,2449791.780000004,9,2560782.280000004,0.0,2023-10,2023
2023-10-03,2563031.950000004,2449791.780000004,9,2563031.950000004,0.0,2023-10,2023
2023-10-04,2564754.490000004,2449791.780000004,9,2564754.490000004,0.0,2023-10,2023
2023-10-05,2565576.230000004,2449791.780000004,9,2565576.230000004,0.0,2023-10,2023
2023-10-06,2565953.670000004,2449791.780000004,9,2565953.670000004,0.0,2023-10,2023
2023-10-09,2566528.630000004,2449791.780000004,9,2566528.630000004,0.0,2023-10,2023
2023-10-10,2566266.830000004,2449791.780000004,9,2566528.630000004,-0.010200548590813069,2023-10,2023
2023-10-11,2565400.000000004,2449791.780000004,9,2566528.630000004,-0.04397496239891493,2023-10,2023
2023-10-12,2563390.730000004,2439802.020000004,10,2566528.630000004,-0.12226241949227358,2023-10,2023
2023-10-13,2560845.500000004,2463703.980000004,9,2566528.630000004,-0.22143255810864962,2023-10,2023
2023-10-16,2561150.860000004,2463703.980000004,9,2566528.630000004,-0.20953477538257617,2023-10,2023
2023-10-17,2562035.8900000043,2463703.980000004,9,2566528.630000004,-0.17505123252802954,2023-10,2023
2023-10-18,2562451.5800000043,2474532.480000004,8,2566528.630000004,-0.1588546471815437,2023-10,2023
2023-10-19,2562096.370000004,2483936.360000004,7,2566528.630000004,-0.17269474215840852,2023-10,2023
2023-10-20,2561478.030000004,2483936.360000004,7,2566528.630000004,-0.19678720669482988,2023-10,2023
2023-10-23,2560680.400000004,2483936.360000004,7,2566528.630000004,-0.22786537160117212,2023-10,2023
2023-10-24,2560106.640000004,2483936.360000004,7,2566528.630000004,-0.25022085960522533,2023-10,2023
2023-10-25,2559449.5800000043,2495173.040000004,6,2566528.630000004,-0.2758219767063266,2023-10,2023
2023-10-26,2558991.3100000042,2495173.040000004,6,2566528.630000004,-0.29367761231636136,2023-10,2023
2023-10-27,2558458.1700000046,2516474.3200000045,4,2566528.630000004,-0.3144504178003066,2023-10,2023
2023-10-30,2558454.8700000043,2516474.3200000045,4,2566528.630000004,-0.314578996143899,2023-10,2023
2023-10-31,2558436.8100000047,2527439.3200000045,3,2566528.630000004,-0.31528267035148383,2023-10,2023
2023-11-01,2558374.6900000046,2527439.3200000045,3,2566528.630000004,-0.31770306026157463,2023-11,2023
2023-11-02,2558529.5400000047,2527439.3200000045,3,2566528.630000004,-0.3116696188968433,2023-11,2023
2023-11-03,2558556.0900000045,2527439.3200000045,3,2566528.630000004,-0.3106351476780354,2023-11,2023
2023-11-06,2558532.8100000047,2527801.6700000046,3,2566528.630000004,-0.31154220944729355,2023-11,2023
2023-11-07,2558662.050000005,2517804.870000005,4,2566528.630000004,-0.3065066139550187,2023-11,2023
2023-11-08,2559291.450000005,2507810.2700000047,5,2566528.630000004,-0.281983217151925,2023-11,2023
2023-11-09,2559782.2800000045,2497812.1700000046,6,2566528.630000004,-0.26285894188523495,2023-11,2023
2023-11-10,2560516.9500000044,2497812.1700000046,6,2566528.630000004,-0.23423389592188934,2023-11,2023
2023-11-13,2560870.3900000043,2467828.1500000046,9,2566528.630000004,-0.22046276569296439,2023-11,2023
2023-11-14,2562713.9400000046,2447839.2800000045,11,2566528.630000004,-0.148632279235454,2023-11,2023
2023-11-15,2565012.8800000045,2447585.7200000044,11,2566528.630000004,-0.05905837099504836,2023-11,2023
2023-11-16,2567189.890000005,2437678.1500000046,12,2567189.890000005,0.0,2023-11,2023
2023-11-17,2569574.6500000046,2437678.1500000046,12,2569574.6500000046,0.0,2023-11,2023
2023-11-20,2571775.8600000045,2437678.1500000046,12,2571775.8600000045,0.0,2023-11,2023
2023-11-21,2572747.2700000047,2437678.1500000046,12,2572747.2700000047,0.0,2023-11,2023
2023-11-22,2573901.0600000047,2437678.1500000046,12,2573901.0600000047,0.0,2023-11,2023
2023-11-24,2574819.1700000046,2437678.1500000046,12,2574819.1700000046,0.0,2023-11,2023
2023-11-27,2575381.660000005,2437678.1500000046,12,2575381.660000005,0.0,2023-11,2023
2023-11-28,2575294.4600000046,2427695.1500000046,13,2575381.660000005,-0.003385905916569512,2023-11,2023
2023-11-29,2575088.1100000045,2427695.1500000046,13,2575381.660000005,-0.011398310571190402,2023-11,2023
2023-11-30,2574548.700000005,2427695.1500000046,13,2575381.660000005,-0.03234316734242649,2023-11,2023
2023-12-01,2575022.1000000047,2407732.6700000046,15,2575381.660000005,-0.013961425818340853,2023-12,2023
2023-12-04,2576309.4200000046,2377741.910000005,18,2576309.4200000046,0.0,2023-12,2023
2023-12-05,2581757.070000005,2377741.910000005,18,2581757.070000005,0.0,2023-12,2023
2023-12-06,2586574.9400000046,2357768.120000005,20,2586574.9400000046,0.0,2023-12,2023
2023-12-07,2591944.4600000046,2357768.120000005,20,2591944.4600000046,0.0,2023-12,2023
2023-12-08,2596966.7900000047,2337804.2300000046,22,2596966.7900000047,0.0,2023-12,2023
2023-12-11,2601881.6900000046,2327839.5600000047,23,2601881.6900000046,0.0,2023-12,2023
2023-12-12,2605213.000000005,2297886.210000005,26,2605213.000000005,0.0,2023-12,2023
2023-12-13,2611729.0300000054,2277914.8200000054,28,2611729.0300000054,0.0,2023-12,2023
2023-12-14,2618607.6600000053,2198112.6900000055,36,2618607.6600000053,0.0,2023-12,2023
2023-12-15,2623868.070000006,2168863.950000006,39,2623868.070000006,0.0,2023-12,2023
2023-12-18,2627374.9100000057,2148871.0800000057,41,2627374.9100000057,0.0,2023-12,2023
2023-12-19,2633120.740000006,2098932.150000006,46,2633120.740000006,0.0,2023-12,2023
2023-12-20,2633258.220000006,2078967.5400000059,48,2633258.220000006,0.0,2023-12,2023
2023-12-21,2637380.770000006,2069003.120000006,49,2637380.770000006,0.0,2023-12,2023
2023-12-22,2644511.0000000056,2059003.7600000058,50,2644511.0000000056,0.0,2023-12,2023
2023-12-26,2652391.3300000057,2059003.7600000058,50,2652391.3300000057,0.0,2023-12,2023
2023-12-27,2661438.700000006,2059003.7600000058,50,2661438.700000006,0.0,2023-12,2023
2023-12-28,2668976.2500000056,2059003.7600000058,50,2668976.2500000056,0.0,2023-12,2023
2023-12-29,2671097.8100000056,2059003.7600000058,50,2671097.8100000056,0.0,2023-12,2023
2024-01-02,2668907.1800000058,2059003.7600000058,50,2671097.8100000056,-0.08201234682603717,2024-01,2024
2024-01-03,2660499.5000000056,2086074.3000000059,48,2671097.8100000056,-0.39677730857785526,2024-01,2024
2024-01-04,2655269.9200000055,2086074.3000000059,48,2671097.8100000056,-0.5925612285983678,2024-01,2024
2024-01-05,2651655.770000006,2086074.3000000059,48,2671097.8100000056,-0.7278670188419468,2024-01,2024
2024-01-08,2653994.2400000063,2077707.750000006,49,2671097.8100000056,-0.6403198690803213,2024-01,2024
2024-01-09,2656337.080000006,2088647.910000006,48,2671097.8100000056,-0.5526091161745771,2024-01,2024
2024-01-10,2658531.240000006,2099312.550000006,47,2671097.8100000056,-0.4704646139483678,2024-01,2024
2024-01-11,2655946.6400000057,2128506.450000006,44,2671097.8100000056,-0.5672263270658701,2024-01,2024
2024-01-12,2655046.990000006,2147000.260000006,42,2671097.8100000056,-0.6009072352165119,2024-01,2024
2024-01-16,2654258.4000000055,2225170.470000006,34,2671097.8100000056,-0.6304303023632113,2024-01,2024
2024-01-17,2654267.8200000054,2270802.4400000055,31,2671097.8100000056,-0.630077638377465,2024-01,2024
2024-01-18,2656183.3000000054,2270802.4400000055,31,2671097.8100000056,-0.558366299585271,2024-01,2024
2024-01-19,2660131.5200000056,2271873.0800000057,31,2671097.8100000056,-0.4105536666963167,2024-01,2024
2024-01-22,2666519.490000006,2271678.800000006,31,2671097.8100000056,-0.17140218463208662,2024-01,2024
2024-01-23,2671624.900000006,2271678.800000006,31,2671624.900000006,0.0,2024-01,2024
2024-01-24,2672738.680000006,2222586.900000006,36,2672738.680000006,0.0,2024-01,2024
2024-01-25,2676008.210000006,2222586.900000006,36,2676008.210000006,0.0,2024-01,2024
2024-01-26,2678495.770000006,2222586.900000006,36,2678495.770000006,0.0,2024-01,2024
2024-01-29,2685897.990000006,2222586.900000006,36,2685897.990000006,0.0,2024-01,2024
2024-01-30,2691426.0900000064,2225040.940000006,36,2691426.0900000064,0.0,2024-01,2024
2024-01-31,2695898.1300000064,2215115.680000006,37,2695898.1300000064,0.0,2024-01,2024
2024-02-01,2702266.6100000064,2215115.680000006,37,2702266.6100000064,0.0,2024-02,2024
2024-02-02,2706692.9100000067,2175981.1000000066,41,2706692.9100000067,0.0,2024-02,2024
2024-02-05,2712256.310000006,2184081.2800000063,42,2712256.310000006,0.0,2024-02,2024
2024-02-06,2717056.1200000066,2197720.4000000064,41,2717056.1200000066,0.0,2024-02,2024
2024-02-07,2720038.8900000066,2201645.2400000067,41,2720038.8900000066,0.0,2024-02,2024
2024-02-08,2725421.4600000065,2181774.0600000066,43,2725421.4600000065,0.0,2024-02,2024
2024-02-09,2734200.410000006,2206661.5900000064,41,2734200.410000006,0.0,2024-02,2024
2024-02-12,2741719.4700000063,2196697.5100000063,42,2741719.4700000063,0.0,2024-02,2024
2024-02-13,2743498.630000006,2210993.350000006,41,2743498.630000006,0.0,2024-02,2024
2024-02-14,2748973.7200000063,2201002.350000006,42,2748973.7200000063,0.0,2024-02,2024
2024-02-15,2754719.9200000064,2191040.9700000063,43,2754719.9200000064,0.0,2024-02,2024
2024-02-16,2758610.2300000065,2191040.9700000063,43,2758610.2300000065,0.0,2024-02,2024
2024-02-20,2757898.4700000063,2171049.0300000063,45,2758610.2300000065,-0.025801397829233762,2024-02,2024
2024-02-21,2755133.0100000063,2161108.7100000065,46,2758610.2300000065,-0.12604970293321202,2024-02,2024
2024-02-22,2756535.5500000063,2175451.410000006,46,2758610.2300000065,-0.07520743515839724,2024-02,2024
2024-02-23,2759580.570000006,2165463.830000006,47,2759580.570000006,0.0,2024-02,2024
2024-02-26,2763157.280000006,2158857.210000006,48,2763157.280000006,0.0,2024-02,2024
2024-02-27,2776930.150000006,2138974.570000006,50,2776930.150000006,0.0,2024-02,2024
2024-02-28,2789271.6300000064,2138974.570000006,50,2789271.6300000064,0.0,2024-02,2024
2024-02-29,2797611.180000006,2138974.570000006,50,2797611.180000006,0.0,2024-02,2024
2024-03-01,2810274.7200000053,2230812.3500000057,48,2810274.7200000053,0.0,2024-03,2024
2024-03-04,2817662.9000000055,2220907.0000000056,49,2817662.9000000055,0.0,2024-03,2024
2024-03-05,2820830.9100000057,2253473.4600000056,47,2820830.9100000057,0.0,2024-03,2024
2024-03-06,2827213.1800000053,2233494.2700000056,49,2827213.1800000053,0.0,2024-03,2024
2024-03-07,2834349.9200000055,2246223.0600000056,48,2834349.9200000055,0.0,2024-03,2024
2024-03-08,2835862.5800000057,2268362.650000006,46,2835862.5800000057,0.0,2024-03,2024
2024-03-11,2832247.8800000064,2291300.4700000063,44,2835862.5800000057,-0.12746386321721018,2024-03,2024
2024-03-12,2829545.870000006,2316579.4900000063,42,2835862.5800000057,-0.2227438679345134,2024-03,2024
2024-03-13,2828860.160000006,2380227.520000006,37,2835862.5800000057,-0.24692381250714363,2024-03,2024
2024-03-14,2827029.350000006,2421916.370000006,33,2835862.5800000057,-0.3114830056398395,2024-03,2024
2024-03-15,2826658.540000006,2446188.900000006,31,2835862.5800000057,-0.3245587450150548,2024-03,2024
2024-03-18,2824634.6200000057,2436192.420000006,32,2835862.5800000057,-0.39592750647317826,2024-03,2024
2024-03-19,2821708.920000006,2436192.420000006,32,2835862.5800000057,-0.4990954110336212,2024-03,2024
2024-03-20,2821202.010000006,2475301.920000006,30,2835862.5800000057,-0.5169703956529447,2024-03,2024
2024-03-21,2824216.250000006,2475355.150000006,30,2835862.5800000057,-0.41068033698584877,2024-03,2024
2024-03-22,2827556.860000006,2465357.050000006,31,2835862.5800000057,-0.2928816106455949,2024-03,2024
2024-03-25,2833235.2700000056,2475065.5600000056,30,2835862.5800000057,-0.09264588554217075,2024-03,2024
2024-03-26,2838214.030000006,2465066.800000006,31,2838214.030000006,0.0,2024-03,2024
2024-03-27,2842923.190000006,2465066.800000006,31,2842923.190000006,0.0,2024-03,2024
2024-03-28,2845909.6400000057,2465066.800000006,31,2845909.6400000057,0.0,2024-03,2024
2024-04-01,2846250.5000000056,2465066.800000006,31,2846250.5000000056,0.0,2024-04,2024
2024-04-02,2845926.580000006,2455076.920000006,32,2846250.5000000056,-0.01138058649438829,2024-04,2024
2024-04-03,2846274.7400000063,2455728.870000006,32,2846274.7400000063,0.0,2024-04,2024
2024-04-04,2844129.4400000065,2476155.5700000064,31,2846274.7400000063,-0.07537220387937002,2024-04,2024
2024-04-05,2843879.980000006,2476155.5700000064,31,2846274.7400000063,-0.08413664241000982,2024-04,2024
2024-04-08,2842326.3500000066,2476155.5700000064,31,2846274.7400000063,-0.1387213238592581,2024-04,2024
2024-04-09,2840044.1000000066,2486515.1300000064,30,2846274.7400000063,-0.21890508011885215,2024-04,2024
2024-04-10,2837943.890000006,2500166.9500000062,29,2846274.7400000063,-0.29269310804480086,2024-04,2024
2024-04-11,2836837.0600000066,2490167.8000000063,30,2846274.7400000063,-0.33158007789506927,2024-04,2024
2024-04-12,2835299.2900000066,2490167.8000000063,30,2846274.7400000063,-0.38560753976967443,2024-04,2024
2024-04-15,2833418.610000007,2500204.5400000066,29,2846274.7400000063,-0.45168267909370524,2024-04,2024
2024-04-16,2831591.780000007,2509592.1000000066,28,2846274.7400000063,-0.5158658717534578,2024-04,2024
2024-04-17,2829489.9500000067,2509592.1000000066,28,2846274.7400000063,-0.5897108161807153,2024-04,2024
2024-04-18,2826432.1800000067,2535776.7000000067,26,2846274.7400000063,-0.6971414150975301,2024-04,2024
2024-04-19,2823693.430000007,2609986.490000007,19,2846274.7400000063,-0.7933636792911662,2024-04,2024
2024-04-22,2823304.6700000074,2609986.490000007,19,2846274.7400000063,-0.8070222342625593,2024-04,2024
2024-04-23,2824625.690000007,2620668.330000007,18,2846274.7400000063,-0.760609989462904,2024-04,2024
2024-04-24,2825539.020000007,2629558.980000007,17,2846274.7400000063,-0.7285213794926637,2024-04,2024
2024-04-25,2826904.790000007,2630397.820000007,17,2846274.7400000063,-0.6805369041780982,2024-04,2024
2024-04-26,2829531.7000000067,2630323.6600000067,17,2846274.7400000063,-0.5882439865941942,2024-04,2024
2024-04-29,2830943.7300000065,2630323.6600000067,17,2846274.7400000063,-0.5386342289641282,2024-04,2024
2024-04-30,2831543.8800000064,2654267.4200000064,15,2846274.7400000063,-0.5175487732431564,2024-04,2024
2024-05-01,2832371.7000000067,2654267.4200000064,15,2846274.7400000063,-0.4884644410679604,2024-05,2024
2024-05-02,2834218.100000006,2644290.2600000063,16,2846274.7400000063,-0.4235936830188116,2024-05,2024
2024-05-03,2837577.7900000066,2646931.1000000066,16,2846274.7400000063,-0.3055555346705463,2024-05,2024
2024-05-06,2842087.9800000065,2646931.1000000066,16,2846274.7400000063,-0.14709613029133536,2024-05,2024
2024-05-07,2845913.5200000065,2646931.1000000066,16,2846274.7400000063,-0.012690974448929635,2024-05,2024
2024-05-08,2848797.3400000064,2635186.4400000065,18,2848797.3400000064,0.0,2024-05,2024
2024-05-09,2853058.4700000063,2615275.3200000064,20,2853058.4700000063,0.0,2024-05,2024
2024-05-10,2856235.6400000066,2575322.9500000067,24,2856235.6400000066,0.0,2024-05,2024
2024-05-13,2864656.1000000066,2587047.5200000065,23,2864656.1000000066,0.0,2024-05,2024
2024-05-14,2872405.8700000066,2587047.5200000065,23,2872405.8700000066,0.0,2024-05,2024
2024-05-15,2878977.3500000066,2578866.8200000064,24,2878977.3500000066,0.0,2024-05,2024
2024-05-16,2884981.850000006,2578866.8200000064,24,2884981.850000006,0.0,2024-05,2024
2024-05-17,2888463.040000006,2590540.7200000063,23,2888463.040000006,0.0,2024-05,2024
2024-05-20,2891174.230000006,2585533.940000006,24,2891174.230000006,0.0,2024-05,2024
2024-05-21,2894703.8700000057,2599442.090000006,23,2894703.8700000057,0.0,2024-05,2024
2024-05-22,2897628.570000006,2598917.840000006,23,2897628.570000006,0.0,2024-05,2024
2024-05-23,2899228.570000006,2606589.690000006,23,2899228.570000006,0.0,2024-05,2024
2024-05-24,2901299.300000006,2606589.690000006,23,2901299.300000006,0.0,2024-05,2024
2024-05-28,2902049.0400000056,2618857.800000006,22,2902049.0400000056,0.0,2024-05,2024
2024-05-29,2900460.700000006,2618857.800000006,22,2902049.0400000056,-0.05473167331451601,2024-05,2024
2024-05-30,2898782.9400000055,2608872.1200000057,23,2902049.0400000056,-0.11254461778495951,2024-05,2024
2024-05-31,2897488.1200000057,2598876.220000006,24,2902049.0400000056,-0.1571620581573603,2024-05,2024
2024-06-03,2899286.0800000057,2610465.9800000056,23,2902049.0400000056,-0.0952072126251856,2024-06,2024
2024-06-04,2900042.2300000056,2610465.9800000056,23,2902049.0400000056,-0.06915148477298137,2024-06,2024
2024-06-05,2904467.8300000057,2599297.8300000057,24,2904467.8300000057,0.0,2024-06,2024
2024-06-06,2907276.3700000057,2599297.8300000057,24,2907276.3700000057,0.0,2024-06,2024
2024-06-07,2907357.5800000057,2599297.8300000057,24,2907357.5800000057,0.0,2024-06,2024
2024-06-10,2907782.1500000055,2599297.8300000057,24,2907782.1500000055,0.0,2024-06,2024
2024-06-11,2908431.4100000057,2589333.8300000057,25,2908431.4100000057,0.0,2024-06,2024
2024-06-12,2910074.200000006,2590402.030000006,25,2910074.200000006,0.0,2024-06,2024
2024-06-13,2909428.890000006,2599980.000000006,24,2910074.200000006,-0.022175035949241053,2024-06,2024
2024-06-14,2908445.1200000057,2610581.650000006,23,2910074.200000006,-0.05598070317245076,2024-06,2024
2024-06-17,2907592.260000006,2648689.400000006,21,2910074.200000006,-0.0852878596703802,2024-06,2024
2024-06-18,2907609.700000006,2638698.840000006,22,2910074.200000006,-0.08468856223666033,2024-06,2024
2024-06-20,2907014.360000006,2638698.840000006,22,2910074.200000006,-0.10514645983940357,2024-06,2024
2024-06-21,2905755.050000006,2638698.840000006,22,2910074.200000006,-0.14842061415478333,2024-06,2024
2024-06-24,2904540.490000006,2638698.840000006,22,2910074.200000006,-0.19015700699315335,2024-06,2024
2024-06-25,2903724.6800000058,2639651.5600000056,22,2910074.200000006,-0.21819100007828002,2024-06,2024
2024-06-26,2904111.900000006,2657382.240000006,21,2910074.200000006,-0.20488481015363122,2024-06,2024
2024-06-27,2904518.6600000053,2658847.0700000054,21,2910074.200000006,-0.190907159686873,2024-06,2024
2024-06-28,2904762.7700000056,2648857.3100000056,22,2910074.200000006,-0.18251871378400444,2024-06,2024
2024-07-01,2904808.9200000055,2648857.3100000056,22,2910074.200000006,-0.18093284356805234,2024-07,2024
2024-07-02,2905271.8600000055,2648857.3100000056,22,2910074.200000006,-0.1650246581341571,2024-07,2024
2024-07-03,2906804.3800000055,2648857.3100000056,22,2910074.200000006,-0.11236208341355322,2024-07,2024
2024-07-05,2908626.800000006,2661234.9100000057,21,2910074.200000006,-0.04973756339271019,2024-07,2024
2024-07-08,2910787.110000006,2661234.9100000057,21,2910787.110000006,0.0,2024-07,2024
2024-07-09,2912530.0200000056,2661234.9100000057,21,2912530.0200000056,0.0,2024-07,2024
2024-07-10,2915466.480000006,2651404.010000006,22,2915466.480000006,0.0,2024-07,2024
2024-07-11,2919195.8300000057,2651404.010000006,22,2919195.8300000057,0.0,2024-07,2024
2024-07-12,2922927.630000006,2651404.010000006,22,2922927.630000006,0.0,2024-07,2024
2024-07-15,2926907.1300000055,2631410.8300000057,24,2926907.1300000055,0.0,2024-07,2024
2024-07-16,2931942.510000006,2631410.8300000057,24,2931942.510000006,0.0,2024-07,2024
2024-07-17,2933138.6000000057,2631410.8300000057,24,2933138.6000000057,0.0,2024-07,2024
2024-07-18,2932075.4600000056,2621413.1500000055,25,2933138.6000000057,-0.036245815318789516,2024-07,2024
2024-07-19,2930797.2700000056,2611417.1200000057,26,2933138.6000000057,-0.07982336736491313,2024-07,2024
2024-07-22,2930096.7900000056,2614438.0600000056,26,2933138.6000000057,-0.1037049527765258,2024-07,2024
2024-07-23,2930464.6900000055,2609683.0400000056,27,2933138.6000000057,-0.09116207464591491,2024-07,2024
2024-07-24,2928830.9100000057,2620543.4800000056,26,2933138.6000000057,-0.1468628178702478,2024-07,2024
2024-07-25,2926070.760000006,2631313.6400000057,25,2933138.6000000057,-0.24096508770502142,2024-07,2024
2024-07-26,2925089.9400000065,2655905.5300000063,23,2933138.6000000057,-0.27440435307077554,2024-07,2024
2024-07-29,2923705.5900000064,2655905.5300000063,23,2933138.6000000057,-0.3216012363002312,2024-07,2024
2024-07-30,2920601.2000000067,2680988.7300000065,21,2933138.6000000057,-0.4274397398063273,2024-07,2024
2024-07-31,2919786.7900000066,2680988.7300000065,21,2933138.6000000057,-0.4552055603509189,2024-07,2024
2024-08-01,2916715.4900000063,2661019.9800000065,23,2933138.6000000057,-0.5599159207819014,2024-08,2024
2024-08-02,2912915.0400000066,2677004.3000000063,22,2933138.6000000057,-0.6894853178775489,2024-08,2024
2024-08-05,2909376.2600000063,2703678.8600000064,20,2933138.6000000057,-0.8101335545479964,2024-08,2024
2024-08-06,2907154.1700000064,2730636.0100000063,17,2933138.6000000057,-0.8858916520344176,2024-08,2024
2024-08-07,2905151.5400000066,2767383.3000000063,13,2933138.6000000057,-0.9541676619031596,2024-08,2024
2024-08-08,2904918.0000000065,2767383.3000000063,13,2933138.6000000057,-0.9621297813884112,2024-08,2024
2024-08-09,2904981.330000006,2767383.3000000063,13,2933138.6000000057,-0.9599706607795315,2024-08,2024
2024-08-12,2905537.7800000063,2767383.3000000063,13,2933138.6000000057,-0.9409995149905058,2024-08,2024
2024-08-13,2905855.060000006,2776261.8200000064,12,2933138.6000000057,-0.9301824332474271,2024-08,2024
2024-08-14,2906396.5500000063,2776261.8200000064,12,2933138.6000000057,-0.9117213213176936,2024-08,2024
2024-08-15,2907638.5500000063,2776261.8200000064,12,2933138.6000000057,-0.8693776011811818,2024-08,2024
2024-08-16,2909412.6300000064,2776261.8200000064,12,2933138.6000000057,-0.8088935858673445,2024-08,2024
2024-08-19,2911011.9000000064,2776261.8200000064,12,2933138.6000000057,-0.7543693980229647,2024-08,2024
2024-08-20,2912594.7500000065,2777018.6600000067,12,2933138.6000000057,-0.7004050200695978,2024-08,2024
2024-08-21,2914242.6600000067,2777358.9100000067,12,2933138.6000000057,-0.6442225403190621,2024-08,2024
2024-08-22,2915362.570000007,2767361.0100000068,13,2933138.6000000057,-0.6060412556024058,2024-08,2024
2024-08-23,2916545.9100000067,2767361.0100000068,13,2933138.6000000057,-0.5656974409596253,2024-08,2024
2024-08-26,2917827.670000007,2767361.0100000068,13,2933138.6000000057,-0.5219981762879784,2024-08,2024
2024-08-27,2918470.900000007,2767361.0100000068,13,2933138.6000000057,-0.50006842499699,2024-08,2024
2024-08-28,2919087.9700000067,2767361.0100000068,13,2933138.6000000057,-0.47903055109632153,2024-08,2024
2024-08-29,2919611.1600000067,2757375.3300000066,14,2933138.6000000057,-0.46119334422174885,2024-08,2024
2024-08-30,2919948.3900000066,2770802.4100000067,13,2933138.6000000057,-0.44969610368903146,2024-08,2024
2024-09-03,2919863.0200000065,2770802.4100000067,13,2933138.6000000057,-0.4526066378179032,2024-09,2024
2024-09-04,2918626.380000007,2770802.4100000067,13,2933138.6000000057,-0.49476761855027174,2024-09,2024
2024-09-05,2917178.170000007,2784461.650000007,12,2933138.6000000057,-0.5441416917699947,2024-09,2024
2024-09-06,2915780.7500000065,2785627.4500000067,12,2933138.6000000057,-0.5917841727628939,2024-09,2024
2024-09-09,2915004.0200000065,2785627.4500000067,12,2933138.6000000057,-0.6182653625709712,2024-09,2024
2024-09-10,2914493.7200000067,2803748.9300000067,10,2933138.6000000057,-0.6356631084531403,2024-09,2024
2024-09-11,2914448.6800000067,2803748.9300000067,10,2933138.6000000057,-0.6371986649386073,2024-09,2024
2024-09-12,2914504.900000007,2803748.9300000067,10,2933138.6000000057,-0.635281946785561,2024-09,2024
2024-09-13,2914897.4500000067,2793750.9100000067,11,2933138.6000000057,-0.6218986719549816,2024-09,2024
2024-09-16,2915865.550000007,2793750.9100000067,11,2933138.6000000057,-0.5888930717422917,2024-09,2024
2024-09-17,2918040.3700000066,2803341.0400000066,10,2933138.6000000057,-0.5147465585158172,2024-09,2024
2024-09-18,2919645.0300000063,2815731.4400000065,9,2933138.6000000057,-0.4600386084721445,2024-09,2024
2024-09-19,2922206.9800000065,2826469.6400000066,8,2933138.6000000057,-0.37269360540954866,2024-09,2024
2024-09-20,2925143.6700000064,2816474.6600000067,9,2933138.6000000057,-0.2725725269170445,2024-09,2024
2024-09-23,2926856.3600000064,2818401.3300000066,9,2933138.6000000057,-0.21418149145762425,2024-09,2024
2024-09-24,2928431.8300000066,2778546.6900000065,13,2933138.6000000057,-0.16046872111665908,2024-09,2024
2024-09-25,2929693.980000006,2748692.480000006,16,2933138.6000000057,-0.11743802355605151,2024-09,2024
2024-09-26,2929898.3400000064,2708769.3200000064,20,2933138.6000000057,-0.11047074284179084,2024-09,2024
2024-09-27,2930549.7400000063,2708769.3200000064,20,2933138.6000000057,-0.0882624503321936,2024-09,2024
2024-09-30,2930679.7200000063,2708769.3200000064,20,2933138.6000000057,-0.08383101978199796,2024-09,2024
2024-10-01,2929890.5100000063,2722794.7400000063,19,2933138.6000000057,-0.11073769238178445,2024-10,2024
2024-10-02,2930235.160000006,2722794.7400000063,19,2933138.6000000057,-0.09898748050976769,2024-10,2024
2024-10-03,2930727.0100000063,2722794.7400000063,19,2933138.6000000057,-0.08221875365860244,2024-10,2024
2024-10-04,2931957.550000006,2712794.750000006,20,2933138.6000000057,-0.04026574127795432,2024-10,2024
2024-10-07,2931859.980000006,2692822.020000006,22,2933138.6000000057,-0.0435922121102509,2024-10,2024
2024-10-08,2931883.7200000063,2692822.020000006,22,2933138.6000000057,-0.04278284019716696,2024-10,2024
2024-10-09,2932601.020000006,2692822.020000006,22,2933138.6000000057,-0.01832780762557923,2024-10,2024
2024-10-10,2933055.7000000062,2692822.020000006,22,2933138.6000000057,-0.0028263239929896614,2024-10,2024
2024-10-11,2934570.770000006,2692822.020000006,22,2934570.770000006,0.0,2024-10,2024
2024-10-14,2936346.250000006,2692822.020000006,22,2936346.250000006,0.0,2024-10,2024
2024-10-15,2936335.490000006,2691883.670000006,22,2936346.250000006,-0.0003664417982123914,2024-10,2024
2024-10-16,2937441.9100000057,2684394.450000006,23,2937441.9100000057,0.0,2024-10,2024
2024-10-17,2938423.6400000053,2686753.1500000055,23,2938423.6400000053,0.0,2024-10,2024
2024-10-18,2939812.9400000055,2686753.1500000055,23,2939812.9400000055,0.0,2024-10,2024
2024-10-21,2940270.460000005,2685211.4300000053,23,2940270.460000005,0.0,2024-10,2024
